alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,tcpdump,0,261, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 1043.17, 145, 82
AFLfast,tcpdump,0,5163, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.11, 163, 82
AFLfast,tcpdump,0,10223, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.84, 184, 82
AFLfast,tcpdump,0,15419, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 4.01, 205, 82
AFLfast,tcpdump,0,20671, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 4.03, 226, 82
AFLfast,tcpdump,0,25916, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 4.00, 247, 82
AFLfast,tcpdump,0,30920, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.90, 266, 82
AFLfast,tcpdump,0,36011, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.82, 285, 82
AFLfast,tcpdump,0,41159, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.78, 304, 82
AFLfast,tcpdump,0,46305, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.63, 322, 82
AFLfast,tcpdump,0,51561, 0, 9, 18, 1, 1, 0.00%, 0, 0, 1, 3.64, 341, 82
AFLfast,tcpdump,0,56752, 0, 9, 18, 0, 0, 0.00%, 0, 0, 1, 3.58, 359, 82
AFLfast,tcpdump,0,61972, 0, 9, 18, 0, 0, 0.00%, 0, 0, 1, 3.69, 378, 82
AFLfast,tcpdump,0,67144, 0, 9, 18, 0, 0, 0.00%, 0, 0, 1, 3.73, 397, 82
AFLfast,tcpdump,0,72243, 0, 9, 18, 0, 0, 0.00%, 0, 0, 1, 3.92, 417, 82
AFLfast,tcpdump,0,77468, 0, 9, 18, 0, 0, 0.00%, 0, 0, 1, 3.99, 438, 82
