alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,strings,8,749, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 83.90, 49, 86
AFLfast,strings,8,6257, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 56, 86
AFLfast,strings,8,12038, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.19, 63, 86
AFLfast,strings,8,17203, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 69, 86
AFLfast,strings,8,23095, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.19, 76, 86
AFLfast,strings,8,28243, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 82, 86
AFLfast,strings,8,33299, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 88, 86
AFLfast,strings,8,38350, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 94, 86
AFLfast,strings,8,43386, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.19, 100, 86
AFLfast,strings,8,48518, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 106, 86
AFLfast,strings,8,53690, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 112, 86
AFLfast,strings,8,58790, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 118, 86
AFLfast,strings,8,63938, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.17, 124, 86
AFLfast,strings,8,69083, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.18, 130, 86
AFLfast,strings,8,74202, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.17, 136, 86
AFLfast,strings,8,79416, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.16, 142, 86
AFLfast,strings,8,84602, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.16, 148, 86
AFLfast,strings,8,89678, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.17, 154, 86
AFLfast,strings,8,94894, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.16, 160, 86
AFLfast,strings,8,100010, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.17, 166, 86
AFLfast,strings,8,105066, 0, 0, 6, 6, 3, 0.00%, 0, 0, 1, 1.17, 172, 86
