alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,mp3gain,2,71361, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 11.28, 966, 1822
AFLfast,mp3gain,2,76723, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 8.03, 1000, 1822
AFLfast,mp3gain,2,81982, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.76, 1034, 1822
AFLfast,mp3gain,2,86881, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.52, 1067, 1822
AFLfast,mp3gain,2,91903, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.99, 1097, 1822
AFLfast,mp3gain,2,96961, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.11, 1129, 1822
AFLfast,mp3gain,2,102024, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.09, 1161, 1822
AFLfast,mp3gain,2,107302, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.16, 1195, 1822
AFLfast,mp3gain,2,112338, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.94, 1226, 1822
AFLfast,mp3gain,2,117599, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 6.26, 1260, 1822
AFLfast,mp3gain,2,122795, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.54, 1287, 1822
AFLfast,mp3gain,2,127975, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.37, 1315, 1822
AFLfast,mp3gain,2,133056, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.48, 1344, 1822
AFLfast,mp3gain,2,138074, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.83, 1375, 1822
AFLfast,mp3gain,2,143253, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.29, 1403, 1822
AFLfast,mp3gain,2,148450, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.04, 1430, 1822
AFLfast,mp3gain,2,153636, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 5.15, 1457, 1822
AFLfast,mp3gain,2,158662, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.95, 1482, 1822
AFLfast,mp3gain,2,163909, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.76, 1508, 1822
AFLfast,mp3gain,2,169107, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.81, 1533, 1822
AFLfast,mp3gain,2,174222, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.69, 1557, 1822
AFLfast,mp3gain,2,179494, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.48, 1581, 1822
AFLfast,mp3gain,2,184551, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.20, 1602, 1822
AFLfast,mp3gain,2,189803, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.39, 1625, 1822
AFLfast,mp3gain,2,195053, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.12, 1646, 1822
AFLfast,mp3gain,2,200170, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.41, 1669, 1822
AFLfast,mp3gain,2,205358, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.26, 1691, 1822
AFLfast,mp3gain,2,210404, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.59, 1715, 1822
AFLfast,mp3gain,2,215587, 0, 12, 20, 14, 12, 0.02%, 0, 0, 1, 4.30, 1737, 1822
