alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pdftops,12,764, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 196.60, 81, 6854
AFLfast,pdftops,12,5708, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.15, 87, 6854
AFLfast,pdftops,12,11160, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 93, 6854
AFLfast,pdftops,12,17020, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 99, 6854
AFLfast,pdftops,12,22310, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 105, 6854
AFLfast,pdftops,12,27746, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 111, 6854
AFLfast,pdftops,12,33537, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 117, 6854
AFLfast,pdftops,12,39009, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 123, 6854
AFLfast,pdftops,12,45012, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 129, 6854
AFLfast,pdftops,12,50411, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 135, 6854
AFLfast,pdftops,12,55230, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.07, 140, 6854
AFLfast,pdftops,12,60725, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 146, 6854
AFLfast,pdftops,12,66504, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 152, 6854
AFLfast,pdftops,12,71946, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 158, 6854
AFLfast,pdftops,12,77200, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 164, 6854
AFLfast,pdftops,12,83033, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 170, 6854
AFLfast,pdftops,12,88233, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 176, 6854
AFLfast,pdftops,12,93580, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 182, 6854
AFLfast,pdftops,12,99044, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 188, 6854
AFLfast,pdftops,12,104393, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 194, 6854
AFLfast,pdftops,12,109554, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 200, 6854
AFLfast,pdftops,12,115238, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 206, 6854
AFLfast,pdftops,12,121015, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 212, 6854
AFLfast,pdftops,12,126287, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 218, 6854
AFLfast,pdftops,12,132126, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 224, 6854
AFLfast,pdftops,12,137873, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 230, 6854
AFLfast,pdftops,12,142962, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.06, 235, 6854
AFLfast,pdftops,12,148668, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 241, 6854
AFLfast,pdftops,12,154274, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 247, 6854
AFLfast,pdftops,12,159729, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 253, 6854
AFLfast,pdftops,12,165477, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.07, 259, 6854
AFLfast,pdftops,12,170927, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 265, 6854
AFLfast,pdftops,12,175929, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 271, 6854
AFLfast,pdftops,12,181613, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 277, 6854
AFLfast,pdftops,12,186937, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 283, 6854
AFLfast,pdftops,12,192333, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 289, 6854
AFLfast,pdftops,12,197999, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 295, 6854
AFLfast,pdftops,12,203716, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 301, 6854
AFLfast,pdftops,12,208661, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 306, 6854
AFLfast,pdftops,12,214474, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 312, 6854
AFLfast,pdftops,12,219938, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 318, 6854
AFLfast,pdftops,12,225513, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 324, 6854
AFLfast,pdftops,12,231776, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 330, 6854
AFLfast,pdftops,12,237436, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 336, 6854
AFLfast,pdftops,12,242945, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 342, 6854
AFLfast,pdftops,12,248120, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 348, 6854
AFLfast,pdftops,12,253593, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 354, 6854
AFLfast,pdftops,12,259225, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 360, 6854
AFLfast,pdftops,12,264538, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 366, 6854
AFLfast,pdftops,12,270093, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 372, 6854
AFLfast,pdftops,12,275719, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 378, 6854
AFLfast,pdftops,12,280976, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 384, 6854
AFLfast,pdftops,12,286141, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 390, 6854
AFLfast,pdftops,12,291742, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 396, 6854
AFLfast,pdftops,12,296983, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 402, 6854
AFLfast,pdftops,12,302454, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 408, 6854
AFLfast,pdftops,12,307881, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 414, 6854
AFLfast,pdftops,12,313601, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 420, 6854
AFLfast,pdftops,12,319472, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 426, 6854
AFLfast,pdftops,12,325180, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 432, 6854
AFLfast,pdftops,12,330351, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 438, 6854
AFLfast,pdftops,12,335505, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 443, 6854
AFLfast,pdftops,12,340901, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.10, 449, 6854
AFLfast,pdftops,12,346786, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 455, 6854
AFLfast,pdftops,12,351753, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.06, 460, 6854
AFLfast,pdftops,12,356979, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.04, 465, 6854
AFLfast,pdftops,12,362425, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.06, 471, 6854
AFLfast,pdftops,12,368136, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 477, 6854
AFLfast,pdftops,12,373465, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 483, 6854
AFLfast,pdftops,12,378813, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 489, 6854
AFLfast,pdftops,12,384584, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 495, 6854
AFLfast,pdftops,12,390095, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.12, 501, 6854
AFLfast,pdftops,12,395645, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 507, 6854
AFLfast,pdftops,12,400841, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.13, 513, 6854
AFLfast,pdftops,12,406236, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.14, 519, 6854
AFLfast,pdftops,12,411266, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.09, 524, 6854
AFLfast,pdftops,12,417052, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 530, 6854
AFLfast,pdftops,12,422531, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.11, 536, 6854
AFLfast,pdftops,12,427373, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.08, 541, 6854
AFLfast,pdftops,12,432521, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.06, 546, 6854
AFLfast,pdftops,12,437677, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.03, 551, 6854
AFLfast,pdftops,12,443605, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.04, 557, 6854
AFLfast,pdftops,12,449793, 0, 7, 10, 10, 10, 0.08%, 0, 0, 1, 1.04, 563, 6854
