alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,mp3gain,13,1623604168, 1, 0, 22, 22, 0, 0.00%, 0, 0, 1, 17.38, 176
AFLfast,mp3gain,13,1623604185, 1, 1, 22, 21, 0, 0.00%, 0, 0, 1, 1.80, 484
AFLfast,mp3gain,13,1623604191, 1, 2, 22, 20, 0, 0.00%, 0, 0, 1, 2.38, 586
AFLfast,mp3gain,13,1623604197, 1, 3, 22, 19, 0, 0.00%, 0, 0, 1, 2.88, 688
AFLfast,mp3gain,13,1623604203, 1, 4, 22, 18, 0, 0.00%, 0, 0, 1, 1.54, 790
AFLfast,mp3gain,13,1623604209, 1, 5, 22, 17, 0, 0.00%, 0, 0, 1, 2.31, 892
AFLfast,mp3gain,13,1623604215, 1, 6, 22, 16, 0, 0.00%, 0, 0, 1, 0.74, 994
AFLfast,mp3gain,13,1623604221, 1, 7, 22, 15, 0, 0.00%, 0, 0, 1, 2.35, 1096
AFLfast,mp3gain,13,1623604227, 1, 8, 22, 14, 0, 0.00%, 0, 0, 1, 2.89, 1198
AFLfast,mp3gain,13,1623604233, 1, 9, 22, 13, 0, 0.00%, 0, 0, 1, 1.68, 1300
AFLfast,mp3gain,13,1623604239, 1, 10, 22, 12, 0, 0.00%, 0, 0, 1, 2.82, 1402
AFLfast,mp3gain,13,1623604249, 1, 11, 22, 11, 0, 0.00%, 0, 0, 1, 14.46, 1524
AFLfast,mp3gain,13,1623604262, 1, 12, 22, 10, 0, 0.00%, 0, 0, 1, 0.12, 1606
AFLfast,mp3gain,13,1623604273, 1, 13, 22, 9, 0, 0.00%, 0, 0, 1, 14.74, 1719
AFLfast,mp3gain,13,1623604285, 1, 14, 22, 8, 0, 0.00%, 0, 0, 1, 0.50, 1784
AFLfast,mp3gain,13,1623604304, 1, 15, 22, 7, 0, 0.00%, 1, 0, 1, 0.31, 1886
AFLfast,mp3gain,13,1623604315, 1, 16, 22, 6, 0, 0.00%, 1, 0, 1, 7.10, 1961
AFLfast,mp3gain,13,1623604320, 1, 17, 22, 5, 0, 0.00%, 1, 0, 1, 1.56, 2003
AFLfast,mp3gain,13,1623604331, 1, 18, 22, 4, 0, 0.00%, 1, 0, 1, 0.37, 2105
AFLfast,mp3gain,13,1623604341, 1, 19, 22, 3, 0, 0.00%, 1, 0, 1, 11.63, 2210
AFLfast,mp3gain,13,1623604352, 1, 20, 22, 2, 0, 0.00%, 2, 0, 1, 8.70, 2337
AFLfast,mp3gain,13,1623604357, 1, 21, 22, 1, 0, 0.00%, 3, 0, 1, 21.14, 2393
AFLfast,mp3gain,13,1623604362, 2, 0, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 2468
AFLfast,mp3gain,13,1623604367, 2, 1, 22, 0, 0, 0.00%, 3, 0, 1, 21.13, 2560
AFLfast,mp3gain,13,1623604373, 2, 4, 22, 0, 0, 0.00%, 3, 0, 1, 18.67, 2625
AFLfast,mp3gain,13,1623604378, 2, 7, 22, 0, 0, 0.00%, 3, 0, 1, 19.06, 2695
AFLfast,mp3gain,13,1623604383, 2, 10, 22, 0, 0, 0.00%, 3, 0, 1, 2.81, 2770
AFLfast,mp3gain,13,1623663287, 2, 11, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 2795
AFLfast,mp3gain,13,1623663481, 2, 12, 22, 0, 0, 0.00%, 3, 0, 1, 0.02, 2826
AFLfast,mp3gain,13,1623663547, 2, 13, 22, 0, 0, 0.00%, 3, 0, 1, 0.03, 2848
AFLfast,mp3gain,13,1623663557, 2, 14, 22, 0, 0, 0.00%, 3, 0, 1, 7.71, 2908
AFLfast,mp3gain,13,1623664485, 2, 15, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 2913
AFLfast,mp3gain,13,1623664496, 2, 16, 22, 0, 0, 0.00%, 3, 0, 1, 5.05, 2958
AFLfast,mp3gain,13,1623664870, 2, 18, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 2992
AFLfast,mp3gain,13,1623665251, 2, 19, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 3019
AFLfast,mp3gain,13,1623666001, 2, 20, 22, 0, 0, 0.00%, 3, 0, 1, 0.00, 3044
AFLfast,mp3gain,13,1623666007, 2, 21, 22, 0, 0, 0.00%, 3, 1, 1, 0.99, 3072
AFLfast,mp3gain,13,1623666012, 3, 0, 22, 0, 0, 0.00%, 3, 1, 1, 12.48, 3103
AFLfast,mp3gain,13,1623666022, 3, 1, 22, 0, 0, 0.00%, 3, 1, 1, 5.08, 3192
AFLfast,mp3gain,13,1623666028, 3, 3, 22, 0, 0, 0.00%, 3, 1, 1, 7.17, 3223
AFLfast,mp3gain,13,1623666033, 3, 4, 22, 0, 0, 0.00%, 3, 1, 1, 11.50, 3265
AFLfast,mp3gain,13,1623666038, 3, 6, 22, 0, 0, 0.00%, 3, 1, 1, 0.74, 3298
AFLfast,mp3gain,13,1623666044, 3, 7, 22, 0, 0, 0.00%, 3, 1, 1, 4.78, 3341
AFLfast,mp3gain,13,1623666049, 3, 9, 22, 0, 0, 0.00%, 3, 1, 1, 7.20, 3375
AFLfast,mp3gain,13,1623666055, 3, 10, 22, 0, 0, 0.00%, 3, 1, 1, 2.26, 3409
