alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,strings,7,1623821795, 1, 0, 7, 7, 3, 0.16%, 0, 0, 1, 2.20, 56
AFLfast,strings,7,1623821800, 1, 3, 7, 7, 3, 0.16%, 0, 0, 1, 4.64, 88
AFLfast,strings,7,1623822027, 1, 3, 8, 8, 3, 0.16%, 0, 0, 2, 4.99, 1250
AFLfast,strings,7,1623822032, 1, 3, 10, 10, 3, 0.16%, 0, 0, 2, 5.03, 1277
AFLfast,strings,7,1623822037, 1, 3, 13, 13, 3, 0.16%, 0, 0, 2, 4.98, 1304
AFLfast,strings,7,1623822042, 1, 3, 14, 14, 3, 0.16%, 0, 0, 2, 5.02, 1330
AFLfast,strings,7,1623822048, 1, 3, 16, 16, 3, 0.16%, 0, 0, 2, 5.02, 1356
AFLfast,strings,7,1623822053, 1, 3, 18, 18, 3, 0.16%, 0, 0, 2, 4.96, 1382
AFLfast,strings,7,1623822058, 1, 3, 20, 20, 3, 0.16%, 0, 0, 2, 4.98, 1408
AFLfast,strings,7,1623822063, 1, 3, 21, 21, 3, 0.16%, 0, 0, 2, 5.02, 1435
AFLfast,strings,7,1623822068, 1, 3, 22, 22, 3, 0.16%, 0, 0, 2, 4.92, 1460
AFLfast,strings,7,1623822073, 1, 3, 23, 23, 3, 0.16%, 0, 0, 2, 4.80, 1484
AFLfast,strings,7,1623822079, 1, 3, 24, 24, 3, 0.16%, 0, 0, 2, 4.76, 1510
AFLfast,strings,7,1623822084, 1, 3, 25, 25, 3, 0.16%, 0, 0, 2, 4.79, 1536
AFLfast,strings,7,1623822089, 1, 3, 27, 27, 3, 0.16%, 0, 0, 2, 4.75, 1560
AFLfast,strings,7,1623822094, 1, 3, 28, 28, 3, 0.16%, 0, 0, 2, 4.79, 1585
AFLfast,strings,7,1623822120, 1, 3, 30, 30, 3, 0.16%, 0, 0, 2, 4.74, 1711
AFLfast,strings,7,1623822126, 1, 3, 31, 31, 3, 0.16%, 0, 0, 2, 4.85, 1737
AFLfast,strings,7,1623822131, 1, 3, 32, 32, 3, 0.16%, 0, 0, 2, 4.86, 1762
AFLfast,strings,7,1623822146, 1, 3, 33, 33, 3, 0.16%, 0, 0, 2, 4.88, 1838
