alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,sqlite3,11,388, 0, 6, 10, 2, 2, 0.02%, 0, 0, 1, 13500.00, 81, 1401
AFLfast,sqlite3,11,25040, 0, 6, 11, 3, 2, 0.02%, 0, 0, 2, 5.73, 137, 1405
AFLfast,sqlite3,11,30135, 0, 6, 11, 3, 2, 0.02%, 0, 0, 2, 4.21, 155, 1405
AFLfast,sqlite3,11,55992, 0, 6, 12, 4, 2, 0.02%, 0, 0, 2, 3.84, 202, 1407
AFLfast,sqlite3,11,84708, 0, 6, 13, 5, 2, 0.02%, 0, 0, 2, 3.56, 253, 1408
AFLfast,sqlite3,11,109352, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 2.10, 295, 1415
AFLfast,sqlite3,11,114425, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.17, 313, 1415
AFLfast,sqlite3,11,119354, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.58, 331, 1415
AFLfast,sqlite3,11,124481, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.75, 349, 1415
AFLfast,sqlite3,11,129572, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.84, 368, 1415
AFLfast,sqlite3,11,134635, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.78, 387, 1415
AFLfast,sqlite3,11,139931, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.66, 405, 1415
AFLfast,sqlite3,11,144883, 0, 6, 14, 6, 2, 0.02%, 0, 0, 2, 3.61, 422, 1415
AFLfast,sqlite3,11,169171, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.48, 467, 1417
AFLfast,sqlite3,11,174215, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.61, 485, 1417
AFLfast,sqlite3,11,179517, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.59, 503, 1417
AFLfast,sqlite3,11,184399, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.75, 521, 1417
AFLfast,sqlite3,11,189461, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.73, 539, 1417
AFLfast,sqlite3,11,194539, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.73, 557, 1417
AFLfast,sqlite3,11,199826, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.63, 575, 1417
AFLfast,sqlite3,11,205223, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.58, 593, 1417
AFLfast,sqlite3,11,210233, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.66, 611, 1417
AFLfast,sqlite3,11,215528, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.63, 629, 1417
AFLfast,sqlite3,11,220439, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.72, 647, 1417
AFLfast,sqlite3,11,225613, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.65, 665, 1417
AFLfast,sqlite3,11,230794, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.60, 683, 1417
AFLfast,sqlite3,11,235907, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.77, 702, 1417
AFLfast,sqlite3,11,241261, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.65, 720, 1417
AFLfast,sqlite3,11,246333, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.67, 738, 1417
AFLfast,sqlite3,11,251460, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.67, 756, 1417
AFLfast,sqlite3,11,256527, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.73, 775, 1417
AFLfast,sqlite3,11,261874, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.60, 793, 1417
AFLfast,sqlite3,11,267016, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.52, 810, 1417
AFLfast,sqlite3,11,272269, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.55, 828, 1417
AFLfast,sqlite3,11,277250, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.65, 846, 1417
AFLfast,sqlite3,11,282648, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.76, 865, 1417
AFLfast,sqlite3,11,287575, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.71, 883, 1417
AFLfast,sqlite3,11,292986, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.58, 901, 1417
AFLfast,sqlite3,11,298202, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.65, 920, 1417
AFLfast,sqlite3,11,303287, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.65, 938, 1417
AFLfast,sqlite3,11,308391, 0, 6, 15, 7, 2, 0.02%, 0, 0, 2, 3.79, 957, 1417
AFLfast,sqlite3,11,335154, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.68, 1010, 1418
AFLfast,sqlite3,11,339954, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 4.86, 1028, 1418
AFLfast,sqlite3,11,345187, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 4.24, 1048, 1418
AFLfast,sqlite3,11,350322, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.86, 1066, 1418
AFLfast,sqlite3,11,355375, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.75, 1084, 1418
AFLfast,sqlite3,11,360505, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.70, 1102, 1418
AFLfast,sqlite3,11,365703, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.77, 1121, 1418
AFLfast,sqlite3,11,371101, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.70, 1140, 1418
AFLfast,sqlite3,11,376050, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.72, 1158, 1418
AFLfast,sqlite3,11,381231, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.70, 1176, 1418
AFLfast,sqlite3,11,386460, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.64, 1194, 1418
AFLfast,sqlite3,11,391398, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.64, 1212, 1418
AFLfast,sqlite3,11,396633, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.68, 1231, 1418
AFLfast,sqlite3,11,401637, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.69, 1249, 1418
AFLfast,sqlite3,11,406791, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.69, 1267, 1418
AFLfast,sqlite3,11,412126, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.68, 1286, 1418
AFLfast,sqlite3,11,417326, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.83, 1305, 1418
AFLfast,sqlite3,11,422797, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.71, 1324, 1418
AFLfast,sqlite3,11,427695, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.76, 1342, 1418
AFLfast,sqlite3,11,432909, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.71, 1360, 1418
AFLfast,sqlite3,11,438248, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.75, 1379, 1418
AFLfast,sqlite3,11,443193, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.69, 1397, 1418
AFLfast,sqlite3,11,448279, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.68, 1415, 1418
AFLfast,sqlite3,11,453343, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.71, 1433, 1418
AFLfast,sqlite3,11,458725, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.65, 1451, 1418
AFLfast,sqlite3,11,463694, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.67, 1469, 1418
AFLfast,sqlite3,11,468791, 0, 6, 16, 8, 2, 0.02%, 0, 0, 2, 3.70, 1487, 1418
AFLfast,sqlite3,11,494159, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.60, 1535, 1419
AFLfast,sqlite3,11,499360, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.67, 1553, 1419
AFLfast,sqlite3,11,504315, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.68, 1571, 1419
AFLfast,sqlite3,11,509677, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.65, 1589, 1419
AFLfast,sqlite3,11,514658, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.65, 1607, 1419
AFLfast,sqlite3,11,519670, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.54, 1623, 1419
AFLfast,sqlite3,11,524816, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.64, 1641, 1419
AFLfast,sqlite3,11,530002, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.72, 1660, 1419
AFLfast,sqlite3,11,535272, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.75, 1678, 1419
AFLfast,sqlite3,11,540222, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.66, 1696, 1419
AFLfast,sqlite3,11,545609, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.73, 1715, 1419
AFLfast,sqlite3,11,550913, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.71, 1734, 1419
AFLfast,sqlite3,11,556022, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.74, 1753, 1419
AFLfast,sqlite3,11,561181, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.69, 1771, 1419
AFLfast,sqlite3,11,566235, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.71, 1789, 1419
AFLfast,sqlite3,11,571653, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.68, 1808, 1419
AFLfast,sqlite3,11,576800, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.64, 1826, 1419
AFLfast,sqlite3,11,581917, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.61, 1844, 1419
AFLfast,sqlite3,11,586846, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.70, 1862, 1419
AFLfast,sqlite3,11,592064, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.64, 1880, 1419
AFLfast,sqlite3,11,596986, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.69, 1898, 1419
AFLfast,sqlite3,11,602312, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.65, 1916, 1419
AFLfast,sqlite3,11,607391, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.77, 1935, 1419
AFLfast,sqlite3,11,612406, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.76, 1953, 1419
AFLfast,sqlite3,11,617567, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.83, 1972, 1419
AFLfast,sqlite3,11,622706, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.71, 1990, 1419
AFLfast,sqlite3,11,627818, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.72, 2008, 1419
AFLfast,sqlite3,11,633267, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.72, 2027, 1419
AFLfast,sqlite3,11,638230, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.69, 2045, 1419
AFLfast,sqlite3,11,643332, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.57, 2062, 1419
AFLfast,sqlite3,11,648311, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.70, 2080, 1419
AFLfast,sqlite3,11,653490, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.66, 2098, 1419
AFLfast,sqlite3,11,658620, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.69, 2116, 1419
AFLfast,sqlite3,11,663751, 0, 6, 17, 9, 2, 0.02%, 0, 0, 2, 3.75, 2135, 1419
