alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,jpegtran,11,1623341122, 1, 0, 48, 48, 37, 3.20%, 0, 0, 1, 84.04, 384
AFLfast,jpegtran,11,1623341127, 1, 0, 88, 88, 37, 3.27%, 0, 0, 2, 130.86, 1101
AFLfast,jpegtran,11,1623341133, 1, 0, 108, 108, 37, 3.34%, 0, 0, 2, 5.06, 1669
AFLfast,jpegtran,11,1623341138, 1, 0, 120, 120, 37, 3.39%, 0, 0, 2, 148.69, 2194
AFLfast,jpegtran,11,1623341143, 1, 0, 123, 123, 37, 3.39%, 0, 0, 2, 5.00, 2612
AFLfast,jpegtran,11,1623341149, 1, 0, 132, 132, 37, 3.40%, 0, 0, 2, 148.42, 3251
AFLfast,jpegtran,11,1623341154, 1, 0, 139, 139, 37, 3.41%, 0, 0, 2, 164.10, 3910
AFLfast,jpegtran,11,1623341159, 1, 0, 145, 145, 37, 3.43%, 0, 0, 2, 205.36, 4604
AFLfast,jpegtran,11,1623341164, 1, 0, 151, 151, 37, 3.44%, 0, 0, 2, 49.59, 4881
AFLfast,jpegtran,11,1623341169, 1, 0, 153, 153, 37, 3.44%, 0, 0, 2, 40.26, 5084
AFLfast,jpegtran,11,1623341174, 1, 0, 154, 154, 37, 3.44%, 0, 0, 2, 46.40, 5452
AFLfast,jpegtran,11,1623341180, 1, 0, 158, 158, 37, 3.45%, 0, 0, 2, 107.64, 5834
AFLfast,jpegtran,11,1623341185, 1, 0, 160, 160, 37, 3.45%, 0, 0, 2, 11.19, 6172
AFLfast,jpegtran,11,1623341190, 1, 0, 164, 164, 37, 3.46%, 0, 0, 2, 105.30, 6458
AFLfast,jpegtran,11,1623341195, 1, 0, 165, 165, 37, 3.46%, 0, 0, 2, 24.39, 6700
AFLfast,jpegtran,11,1623341200, 1, 0, 167, 167, 37, 3.47%, 0, 0, 2, 85.67, 7037
AFLfast,jpegtran,11,1623341205, 1, 0, 173, 173, 37, 3.47%, 0, 0, 2, 114.61, 7459
AFLfast,jpegtran,11,1623341211, 1, 0, 177, 177, 37, 3.47%, 0, 0, 2, 15.94, 7766
AFLfast,jpegtran,11,1623341216, 1, 0, 180, 180, 37, 3.47%, 0, 0, 2, 115.21, 8095
