alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,sqlite3,8,1623533882, 1, 0, 13, 13, 2, 2.54%, 0, 0, 1, 97.11, 104
AFLfast,sqlite3,8,1623533887, 1, 7, 18, 18, 2, 2.58%, 0, 0, 2, 102.11, 625
AFLfast,sqlite3,8,1623533897, 1, 7, 19, 19, 2, 2.58%, 0, 0, 2, 102.15, 1662
AFLfast,sqlite3,8,1623534681, 1, 10, 19, 18, 7, 2.58%, 0, 0, 2, 52.29, 33111
AFLfast,sqlite3,8,1623534701, 1, 13, 19, 17, 6, 2.58%, 0, 0, 2, 51.55, 34171
AFLfast,sqlite3,8,1623534737, 1, 14, 19, 16, 5, 2.58%, 0, 0, 2, 6.99, 36060
AFLfast,sqlite3,8,1623534779, 1, 15, 19, 15, 4, 2.58%, 0, 0, 2, 1.25, 38117
AFLfast,sqlite3,8,1623534820, 1, 16, 19, 14, 3, 2.58%, 0, 0, 2, 51.24, 40189
AFLfast,sqlite3,8,1623534866, 1, 17, 19, 13, 2, 2.58%, 0, 0, 2, 53.27, 42467
AFLfast,sqlite3,8,1623534903, 1, 18, 19, 12, 1, 2.58%, 0, 0, 2, 46.96, 44284
AFLfast,sqlite3,8,1623534949, 2, 2, 19, 11, 0, 2.58%, 0, 0, 2, 52.93, 46573
AFLfast,sqlite3,8,1623534969, 2, 7, 19, 10, 0, 2.58%, 0, 0, 2, 50.73, 47577
AFLfast,sqlite3,8,1623534974, 2, 9, 19, 10, 0, 2.58%, 0, 0, 2, 49.50, 47823
AFLfast,sqlite3,8,1623534995, 2, 13, 19, 9, 0, 2.58%, 0, 0, 2, 49.91, 48825
AFLfast,sqlite3,8,1623535000, 2, 14, 19, 9, 0, 2.58%, 0, 0, 2, 45.01, 49064
AFLfast,sqlite3,8,1623535006, 2, 15, 19, 9, 0, 2.58%, 0, 0, 2, 4.53, 49266
AFLfast,sqlite3,8,1623535031, 2, 16, 19, 9, 0, 2.58%, 0, 0, 2, 48.46, 50493
AFLfast,sqlite3,8,1623535052, 2, 17, 19, 9, 0, 2.58%, 0, 0, 2, 48.86, 51479
AFLfast,sqlite3,8,1623535072, 2, 18, 19, 9, 0, 2.58%, 0, 0, 2, 48.63, 52490
AFLfast,sqlite3,8,1623535093, 3, 1, 19, 9, 0, 2.58%, 0, 0, 2, 46.88, 53471
AFLfast,sqlite3,8,1623535114, 3, 2, 19, 8, 0, 2.58%, 0, 0, 2, 47.31, 54458
AFLfast,sqlite3,8,1623535119, 3, 5, 19, 8, 0, 2.58%, 0, 0, 2, 46.91, 54701
AFLfast,sqlite3,8,1623535144, 3, 6, 19, 7, 0, 2.58%, 0, 0, 2, 48.93, 55932
AFLfast,sqlite3,8,1623535165, 3, 11, 19, 6, 0, 2.58%, 0, 0, 2, 46.70, 56908
AFLfast,sqlite3,8,1623535190, 3, 12, 19, 5, 0, 2.58%, 0, 0, 2, 48.71, 58140
AFLfast,sqlite3,8,1623535210, 3, 13, 19, 4, 0, 2.58%, 0, 0, 2, 46.16, 59109
AFLfast,sqlite3,8,1623535216, 3, 14, 19, 4, 0, 2.58%, 0, 0, 2, 45.98, 59336
AFLfast,sqlite3,8,1623535241, 3, 15, 19, 4, 0, 2.58%, 0, 0, 2, 47.57, 60543
AFLfast,sqlite3,8,1623535262, 3, 16, 19, 4, 0, 2.58%, 0, 0, 2, 47.88, 61534
AFLfast,sqlite3,8,1623535282, 3, 17, 19, 4, 0, 2.58%, 0, 0, 2, 47.89, 62517
AFLfast,sqlite3,8,1623535303, 3, 18, 19, 4, 0, 2.58%, 0, 0, 2, 48.41, 63508
AFLfast,sqlite3,8,1623535323, 4, 0, 19, 4, 0, 2.58%, 0, 0, 2, 48.39, 64494
AFLfast,sqlite3,8,1623535344, 4, 2, 19, 3, 0, 2.58%, 0, 0, 2, 45.94, 65475
AFLfast,sqlite3,8,1623535354, 4, 3, 19, 3, 0, 2.58%, 0, 0, 2, 47.55, 65952
AFLfast,sqlite3,8,1623535375, 4, 5, 19, 2, 0, 2.58%, 0, 0, 2, 46.95, 66927
AFLfast,sqlite3,8,1623535380, 4, 8, 19, 2, 0, 2.58%, 0, 0, 2, 46.68, 67157
AFLfast,sqlite3,8,1623535405, 4, 9, 19, 1, 0, 2.58%, 0, 0, 2, 46.95, 68355
AFLfast,sqlite3,8,1623535411, 4, 10, 19, 1, 0, 2.58%, 0, 0, 2, 32.79, 68583
AFLfast,sqlite3,8,1623535416, 4, 13, 19, 1, 0, 2.58%, 0, 0, 2, 47.84, 68816
AFLfast,sqlite3,8,1623535421, 4, 14, 19, 1, 0, 2.58%, 0, 0, 2, 47.06, 69045
AFLfast,sqlite3,8,1623535431, 4, 14, 20, 2, 0, 2.58%, 0, 0, 3, 47.26, 69530
AFLfast,sqlite3,8,1623535472, 4, 19, 20, 2, 1, 2.58%, 0, 0, 3, 30.71, 71069
AFLfast,sqlite3,8,1623535539, 5, 2, 20, 1, 0, 2.58%, 0, 0, 3, 51.64, 74074
AFLfast,sqlite3,8,1623535544, 5, 11, 20, 1, 0, 2.58%, 0, 0, 3, 47.68, 74320
AFLfast,sqlite3,8,1623535550, 5, 13, 20, 1, 0, 2.58%, 0, 0, 3, 47.99, 74576
AFLfast,sqlite3,8,1623535555, 5, 14, 20, 1, 0, 2.58%, 0, 0, 3, 47.52, 74832
AFLfast,sqlite3,8,1623535581, 5, 15, 20, 1, 0, 2.58%, 0, 0, 3, 48.16, 76057
AFLfast,sqlite3,8,1623535601, 5, 16, 20, 1, 0, 2.58%, 0, 0, 3, 47.82, 77048
AFLfast,sqlite3,8,1623535622, 5, 17, 20, 1, 0, 2.58%, 0, 0, 3, 47.57, 78019
AFLfast,sqlite3,8,1623535642, 5, 18, 20, 1, 0, 2.58%, 0, 0, 3, 48.01, 79002
