alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,sqlite3,10,724, 0, 8, 10, 1, 1, 0.02%, 0, 0, 1, 317.65, 81, 1398
AFLfast,sqlite3,10,25773, 0, 8, 11, 2, 1, 0.02%, 0, 0, 2, 4.09, 137, 1408
AFLfast,sqlite3,10,51462, 0, 8, 12, 3, 1, 0.02%, 0, 0, 2, 3.97, 190, 1409
AFLfast,sqlite3,10,56402, 0, 8, 12, 3, 1, 0.02%, 0, 0, 2, 3.79, 208, 1409
AFLfast,sqlite3,10,81916, 0, 8, 13, 4, 1, 0.02%, 0, 0, 2, 3.64, 254, 1410
AFLfast,sqlite3,10,86757, 0, 8, 13, 4, 1, 0.02%, 0, 0, 2, 3.84, 270, 1410
AFLfast,sqlite3,10,91752, 0, 8, 13, 4, 1, 0.02%, 0, 0, 2, 3.61, 287, 1410
AFLfast,sqlite3,10,119548, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.45, 334, 1420
AFLfast,sqlite3,10,124698, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.64, 352, 1420
AFLfast,sqlite3,10,129958, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.65, 371, 1420
AFLfast,sqlite3,10,134971, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.71, 389, 1420
AFLfast,sqlite3,10,140080, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.70, 407, 1420
AFLfast,sqlite3,10,145310, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.58, 424, 1420
AFLfast,sqlite3,10,150295, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.67, 442, 1420
AFLfast,sqlite3,10,155359, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.67, 460, 1420
AFLfast,sqlite3,10,160376, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.71, 478, 1420
AFLfast,sqlite3,10,165536, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.65, 496, 1420
AFLfast,sqlite3,10,171006, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.64, 515, 1420
AFLfast,sqlite3,10,175955, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.70, 533, 1420
AFLfast,sqlite3,10,181104, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.66, 551, 1420
AFLfast,sqlite3,10,186557, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.65, 570, 1420
AFLfast,sqlite3,10,191653, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.72, 588, 1420
AFLfast,sqlite3,10,196802, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.63, 606, 1420
AFLfast,sqlite3,10,201922, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.69, 625, 1420
AFLfast,sqlite3,10,206988, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.85, 645, 1420
AFLfast,sqlite3,10,212152, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.69, 663, 1420
AFLfast,sqlite3,10,217187, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.66, 681, 1420
AFLfast,sqlite3,10,222348, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.67, 699, 1420
AFLfast,sqlite3,10,227408, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.56, 716, 1420
AFLfast,sqlite3,10,232555, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.62, 734, 1420
AFLfast,sqlite3,10,237798, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.65, 752, 1420
AFLfast,sqlite3,10,242839, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.64, 770, 1420
AFLfast,sqlite3,10,248006, 0, 8, 14, 5, 1, 0.02%, 0, 0, 2, 3.66, 788, 1420
AFLfast,sqlite3,10,272275, 0, 8, 15, 6, 1, 0.02%, 0, 0, 2, 3.55, 832, 1422
AFLfast,sqlite3,10,277000, 0, 8, 15, 6, 1, 0.02%, 0, 0, 2, 4.78, 850, 1422
AFLfast,sqlite3,10,282313, 0, 8, 15, 6, 1, 0.02%, 0, 0, 2, 3.95, 868, 1422
AFLfast,sqlite3,10,287410, 0, 8, 15, 6, 1, 0.02%, 0, 0, 2, 3.75, 886, 1422
AFLfast,sqlite3,10,292319, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.78, 903, 1422
AFLfast,sqlite3,10,297383, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.71, 921, 1422
AFLfast,sqlite3,10,302667, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.67, 940, 1422
AFLfast,sqlite3,10,307799, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.75, 959, 1422
AFLfast,sqlite3,10,312815, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.75, 977, 1422
AFLfast,sqlite3,10,317959, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.77, 996, 1422
AFLfast,sqlite3,10,323204, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.65, 1014, 1422
AFLfast,sqlite3,10,328296, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.70, 1032, 1422
AFLfast,sqlite3,10,333411, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.74, 1050, 1422
AFLfast,sqlite3,10,338622, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.77, 1069, 1422
AFLfast,sqlite3,10,343687, 0, 13, 15, 5, 4, 0.02%, 0, 0, 2, 3.84, 1088, 1422
AFLfast,sqlite3,10,348867, 0, 11, 15, 4, 3, 0.02%, 0, 0, 2, 3.85, 1107, 1422
AFLfast,sqlite3,10,374178, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.70, 1156, 1423
AFLfast,sqlite3,10,379180, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.66, 1174, 1423
AFLfast,sqlite3,10,384594, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.67, 1193, 1423
AFLfast,sqlite3,10,389544, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.75, 1212, 1423
AFLfast,sqlite3,10,394978, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.58, 1229, 1423
AFLfast,sqlite3,10,400079, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.56, 1247, 1423
AFLfast,sqlite3,10,405389, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.63, 1265, 1423
AFLfast,sqlite3,10,410431, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.67, 1283, 1423
AFLfast,sqlite3,10,415735, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.71, 1302, 1423
AFLfast,sqlite3,10,420905, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.78, 1321, 1423
AFLfast,sqlite3,10,425931, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.72, 1339, 1423
AFLfast,sqlite3,10,430907, 0, 11, 16, 5, 3, 0.02%, 0, 0, 3, 3.74, 1357, 1423
AFLfast,sqlite3,10,436227, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.80, 1376, 1423
AFLfast,sqlite3,10,441228, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.76, 1394, 1423
AFLfast,sqlite3,10,446429, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.69, 1412, 1423
AFLfast,sqlite3,10,451603, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.70, 1430, 1423
AFLfast,sqlite3,10,456707, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.70, 1448, 1423
AFLfast,sqlite3,10,461783, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.68, 1466, 1423
AFLfast,sqlite3,10,466903, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.68, 1484, 1423
AFLfast,sqlite3,10,472129, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.79, 1503, 1423
AFLfast,sqlite3,10,477152, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.83, 1522, 1423
AFLfast,sqlite3,10,482259, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.76, 1540, 1423
AFLfast,sqlite3,10,487663, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.61, 1558, 1423
AFLfast,sqlite3,10,492598, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.68, 1576, 1423
AFLfast,sqlite3,10,497632, 0, 14, 16, 4, 3, 0.02%, 0, 0, 3, 3.73, 1594, 1423
AFLfast,sqlite3,10,502744, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.74, 1612, 1423
AFLfast,sqlite3,10,508088, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.66, 1630, 1423
AFLfast,sqlite3,10,513252, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.73, 1649, 1423
AFLfast,sqlite3,10,518348, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.71, 1667, 1423
AFLfast,sqlite3,10,523575, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.66, 1685, 1423
AFLfast,sqlite3,10,528763, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.63, 1703, 1423
AFLfast,sqlite3,10,533884, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.80, 1722, 1423
AFLfast,sqlite3,10,539081, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.73, 1740, 1423
AFLfast,sqlite3,10,543972, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.74, 1758, 1423
AFLfast,sqlite3,10,549258, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.65, 1776, 1423
AFLfast,sqlite3,10,554478, 0, 10, 16, 3, 2, 0.02%, 0, 0, 3, 3.69, 1794, 1423
AFLfast,sqlite3,10,559555, 0, 15, 16, 2, 1, 0.02%, 0, 0, 3, 3.75, 1813, 1423
AFLfast,sqlite3,10,564969, 0, 15, 16, 2, 1, 0.02%, 0, 0, 3, 3.71, 1832, 1423
AFLfast,sqlite3,10,592382, 0, 15, 17, 3, 1, 0.02%, 0, 0, 4, 3.57, 1887, 1424
