alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pcre2grep,13,174, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 5444.44, 49, 287
AFLfast,pcre2grep,13,5364, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 4.96, 73, 287
AFLfast,pcre2grep,13,10242, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.96, 90, 287
AFLfast,pcre2grep,13,15868, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.68, 109, 287
AFLfast,pcre2grep,13,20956, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.45, 126, 287
AFLfast,pcre2grep,13,25983, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.26, 142, 287
AFLfast,pcre2grep,13,31248, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.32, 160, 287
AFLfast,pcre2grep,13,36187, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.41, 178, 287
AFLfast,pcre2grep,13,41476, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.54, 197, 287
AFLfast,pcre2grep,13,46723, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.54, 215, 287
AFLfast,pcre2grep,13,51936, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.59, 234, 287
AFLfast,pcre2grep,13,56784, 0, 2, 6, 1, 1, 0.00%, 0, 0, 1, 3.72, 253, 287
AFLfast,pcre2grep,13,62124, 0, 2, 6, 0, 0, 0.00%, 0, 0, 1, 3.59, 271, 287
AFLfast,pcre2grep,13,67360, 0, 2, 6, 0, 0, 0.00%, 0, 0, 1, 3.57, 290, 287
AFLfast,pcre2grep,13,72460, 0, 2, 6, 0, 0, 0.00%, 0, 0, 1, 3.70, 310, 287
AFLfast,pcre2grep,13,77701, 0, 2, 6, 0, 0, 0.00%, 0, 0, 1, 3.60, 329, 287
