alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pngtest,10,1623354643, 1, 0, 20, 20, 0, 0.00%, 0, 0, 1, 36.39, 160
AFLfast,pngtest,10,1623354677, 1, 1, 20, 19, 0, 0.00%, 0, 0, 1, 0.49, 775
AFLfast,pngtest,10,1623354699, 1, 2, 20, 18, 0, 0.00%, 0, 0, 1, 0.11, 928
AFLfast,pngtest,10,1623354719, 1, 3, 20, 17, 0, 0.00%, 0, 0, 1, 0.36, 1081
AFLfast,pngtest,10,1623354740, 1, 4, 20, 16, 0, 0.00%, 0, 0, 1, 0.31, 1235
AFLfast,pngtest,10,1623354762, 1, 5, 20, 15, 0, 0.00%, 0, 0, 1, 0.40, 1389
AFLfast,pngtest,10,1623354772, 1, 6, 20, 14, 0, 0.00%, 0, 0, 1, 31.89, 1721
AFLfast,pngtest,10,1623354777, 1, 7, 20, 13, 0, 0.00%, 0, 0, 1, 34.53, 1879
AFLfast,pngtest,10,1623354782, 1, 8, 20, 12, 0, 0.00%, 0, 0, 1, 13.64, 2037
AFLfast,pngtest,10,1623354793, 1, 9, 20, 11, 0, 0.00%, 0, 0, 1, 29.88, 2354
AFLfast,pngtest,10,1623354798, 1, 10, 20, 10, 0, 0.00%, 0, 0, 1, 33.99, 2506
AFLfast,pngtest,10,1623354803, 1, 11, 20, 9, 0, 0.00%, 0, 0, 1, 32.63, 2663
AFLfast,pngtest,10,1623354808, 1, 12, 20, 8, 0, 0.00%, 0, 0, 1, 5.24, 2818
AFLfast,pngtest,10,1623354818, 1, 13, 20, 7, 0, 0.00%, 0, 0, 1, 32.42, 3129
AFLfast,pngtest,10,1623354823, 1, 14, 20, 6, 0, 0.00%, 0, 0, 1, 31.90, 3272
AFLfast,pngtest,10,1623354829, 1, 15, 20, 5, 0, 0.00%, 0, 0, 1, 3.62, 3430
AFLfast,pngtest,10,1623354839, 1, 16, 20, 4, 0, 0.00%, 0, 0, 1, 22.09, 3739
AFLfast,pngtest,10,1623354844, 1, 17, 20, 3, 0, 0.00%, 0, 0, 1, 28.98, 3888
AFLfast,pngtest,10,1623354849, 1, 18, 20, 2, 0, 0.00%, 0, 0, 1, 29.39, 4042
AFLfast,pngtest,10,1623354859, 1, 19, 20, 1, 0, 0.00%, 0, 0, 1, 32.15, 4360
AFLfast,pngtest,10,1623354865, 2, 0, 20, 0, 0, 0.00%, 0, 0, 1, 29.13, 4501
AFLfast,pngtest,10,1623354886, 2, 1, 20, 0, 0, 0.00%, 0, 0, 1, 0.17, 4603
AFLfast,pngtest,10,1623354903, 2, 2, 20, 0, 0, 0.00%, 0, 0, 1, 0.25, 4641
AFLfast,pngtest,10,1623354928, 2, 3, 20, 0, 0, 0.00%, 0, 0, 1, 0.12, 4679
AFLfast,pngtest,10,1623354952, 2, 4, 20, 0, 0, 0.00%, 0, 0, 1, 0.30, 4718
AFLfast,pngtest,10,1623354973, 2, 5, 20, 0, 0, 0.00%, 0, 0, 1, 0.25, 4756
AFLfast,pngtest,10,1623354991, 2, 6, 20, 0, 0, 0.00%, 0, 0, 1, 0.31, 4807
AFLfast,pngtest,10,1623354996, 2, 8, 20, 0, 0, 0.00%, 0, 0, 1, 28.96, 4937
AFLfast,pngtest,10,1623355001, 2, 10, 20, 0, 0, 0.00%, 0, 0, 1, 28.72, 5061
AFLfast,pngtest,10,1623355006, 2, 13, 20, 0, 0, 0.00%, 0, 0, 1, 27.43, 5173
AFLfast,pngtest,10,1623355012, 2, 15, 20, 0, 0, 0.00%, 0, 0, 1, 34.17, 5304
AFLfast,pngtest,10,1623355017, 2, 18, 20, 0, 0, 0.00%, 0, 0, 1, 4.94, 5422
AFLfast,pngtest,10,1623355022, 3, 0, 20, 0, 0, 0.00%, 0, 0, 1, 27.80, 5547
