alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pcre2test,2,133, 0, 4, 6, 1, 1, 0.00%, 0, 0, 1, 731.34, 49, 134
AFLfast,pcre2test,2,9453, 0, 4, 8, 3, 1, 0.00%, 0, 0, 2, 10.95, 167, 193
AFLfast,pcre2test,2,14905, 0, 4, 9, 4, 1, 0.00%, 0, 0, 2, 12.94, 218, 203
AFLfast,pcre2test,2,21812, 0, 4, 10, 5, 1, 0.00%, 0, 0, 2, 15.54, 282, 203
AFLfast,pcre2test,2,26798, 0, 4, 11, 6, 1, 0.00%, 0, 0, 2, 18.21, 342, 206
AFLfast,pcre2test,2,36004, 0, 4, 13, 8, 1, 0.00%, 0, 0, 2, 17.47, 406, 207
AFLfast,pcre2test,2,51411, 0, 4, 15, 10, 1, 0.00%, 0, 0, 2, 15.77, 492, 217
AFLfast,pcre2test,2,56595, 0, 4, 16, 11, 1, 0.00%, 0, 0, 2, 14.41, 532, 218
AFLfast,pcre2test,2,65837, 0, 4, 17, 12, 1, 0.00%, 0, 0, 2, 11.51, 578, 218
AFLfast,pcre2test,2,80877, 0, 4, 18, 13, 1, 0.00%, 0, 0, 2, 8.05, 621, 218
AFLfast,pcre2test,2,94422, 0, 4, 19, 14, 1, 0.00%, 0, 0, 2, 7.52, 669, 238
AFLfast,pcre2test,2,99748, 0, 4, 20, 15, 1, 0.00%, 0, 0, 2, 7.72, 701, 243
AFLfast,pcre2test,2,109151, 0, 4, 21, 16, 1, 0.00%, 0, 0, 2, 6.31, 739, 243
AFLfast,pcre2test,2,122106, 0, 4, 22, 17, 1, 0.00%, 0, 0, 2, 6.24, 783, 243
AFLfast,pcre2test,2,127891, 0, 4, 23, 18, 1, 0.00%, 0, 0, 2, 5.60, 805, 248
AFLfast,pcre2test,2,132819, 0, 4, 23, 18, 1, 0.00%, 0, 0, 2, 8.04, 837, 248
AFLfast,pcre2test,2,151548, 0, 4, 24, 19, 1, 0.00%, 0, 0, 2, 7.30, 887, 248
AFLfast,pcre2test,2,156679, 0, 4, 24, 19, 1, 0.00%, 0, 0, 2, 7.01, 921, 248
AFLfast,pcre2test,2,174301, 0, 4, 25, 20, 1, 0.00%, 0, 0, 2, 7.62, 983, 252
AFLfast,pcre2test,2,179344, 0, 4, 26, 21, 1, 0.00%, 0, 0, 2, 7.32, 997, 252
AFLfast,pcre2test,2,184346, 0, 4, 26, 21, 1, 0.00%, 0, 0, 2, 6.80, 1030, 252
AFLfast,pcre2test,2,202845, 0, 4, 27, 22, 1, 0.00%, 0, 0, 2, 6.25, 1074, 252
AFLfast,pcre2test,2,220231, 0, 4, 28, 23, 1, 0.00%, 0, 0, 2, 5.08, 1120, 254
AFLfast,pcre2test,2,225396, 0, 4, 28, 23, 1, 0.00%, 0, 0, 2, 6.91, 1158, 254
AFLfast,pcre2test,2,230438, 0, 4, 28, 23, 1, 0.00%, 0, 0, 2, 6.05, 1187, 254
AFLfast,pcre2test,2,235436, 0, 4, 28, 23, 1, 0.00%, 0, 0, 2, 7.01, 1225, 254
AFLfast,pcre2test,2,243224, 0, 4, 30, 25, 1, 0.00%, 0, 0, 2, 6.68, 1263, 254
AFLfast,pcre2test,2,263239, 0, 4, 31, 26, 1, 0.01%, 0, 0, 2, 6.47, 1326, 481
AFLfast,pcre2test,2,268455, 0, 4, 31, 26, 1, 0.01%, 0, 0, 2, 7.62, 1362, 481
AFLfast,pcre2test,2,273549, 0, 4, 31, 26, 1, 0.01%, 0, 0, 2, 7.26, 1398, 481
AFLfast,pcre2test,2,290870, 0, 4, 32, 27, 1, 0.01%, 0, 0, 2, 7.01, 1450, 482
AFLfast,pcre2test,2,309535, 0, 4, 33, 28, 1, 0.01%, 0, 0, 2, 6.79, 1500, 520
AFLfast,pcre2test,2,317834, 0, 4, 34, 29, 1, 0.01%, 0, 0, 2, 6.98, 1530, 521
AFLfast,pcre2test,2,324023, 0, 4, 35, 30, 1, 0.01%, 0, 0, 2, 6.50, 1555, 521
AFLfast,pcre2test,2,328986, 0, 4, 35, 30, 1, 0.01%, 0, 0, 2, 7.52, 1586, 521
AFLfast,pcre2test,2,334340, 0, 4, 36, 31, 1, 0.01%, 0, 0, 2, 7.14, 1616, 523
AFLfast,pcre2test,2,345186, 0, 4, 37, 32, 1, 0.01%, 0, 0, 2, 6.69, 1648, 523
AFLfast,pcre2test,2,350405, 0, 4, 37, 32, 1, 0.01%, 0, 0, 2, 6.61, 1685, 523
AFLfast,pcre2test,2,355607, 0, 4, 38, 33, 1, 0.01%, 0, 0, 2, 7.42, 1723, 523
AFLfast,pcre2test,2,360846, 0, 4, 38, 33, 1, 0.01%, 0, 0, 2, 7.18, 1759, 523
