alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,tcpdump,14,1623530138, 1, 0, 19, 19, 1, 0.13%, 0, 0, 1, 2.49, 152
AFLfast,tcpdump,14,1623530143, 1, 8, 19, 19, 1, 0.13%, 0, 0, 1, 2.39, 164
AFLfast,tcpdump,14,1623530190, 1, 14, 19, 18, 0, 0.13%, 0, 0, 1, 2.45, 277
AFLfast,tcpdump,14,1623530237, 2, 0, 19, 17, 0, 0.13%, 0, 0, 1, 2.44, 397
AFLfast,tcpdump,14,1623530279, 2, 7, 19, 16, 0, 0.13%, 0, 0, 1, 2.64, 506
AFLfast,tcpdump,14,1623530326, 2, 9, 19, 15, 0, 0.13%, 0, 0, 1, 2.57, 626
AFLfast,tcpdump,14,1623530372, 2, 10, 19, 14, 0, 0.13%, 0, 0, 1, 2.57, 744
AFLfast,tcpdump,14,1623530414, 2, 18, 19, 13, 0, 0.13%, 0, 0, 1, 2.62, 855
AFLfast,tcpdump,14,1623530461, 3, 2, 19, 12, 0, 0.13%, 0, 0, 1, 2.46, 971
AFLfast,tcpdump,14,1623530507, 3, 3, 19, 11, 0, 0.13%, 0, 0, 1, 2.52, 1083
AFLfast,tcpdump,14,1623530554, 3, 4, 19, 10, 0, 0.13%, 0, 0, 1, 2.48, 1197
AFLfast,tcpdump,14,1623530600, 3, 10, 19, 9, 0, 0.13%, 0, 0, 1, 2.51, 1312
AFLfast,tcpdump,14,1623530610, 3, 12, 19, 9, 0, 0.13%, 0, 0, 1, 2.58, 1338
AFLfast,tcpdump,14,1623530652, 4, 5, 19, 8, 0, 0.13%, 0, 0, 1, 2.61, 1446
AFLfast,tcpdump,14,1623530699, 4, 8, 19, 7, 0, 0.13%, 0, 0, 1, 2.55, 1566
AFLfast,tcpdump,14,1623530709, 4, 11, 19, 7, 0, 0.13%, 0, 0, 1, 2.47, 1592
AFLfast,tcpdump,14,1623530756, 4, 16, 19, 6, 0, 0.13%, 0, 0, 1, 2.57, 1703
AFLfast,tcpdump,14,1623530802, 4, 17, 19, 5, 0, 0.13%, 0, 0, 1, 2.61, 1825
AFLfast,tcpdump,14,1623530850, 5, 11, 19, 4, 0, 0.13%, 0, 0, 1, 2.20, 1934
AFLfast,tcpdump,14,1623530860, 6, 5, 19, 4, 0, 0.13%, 0, 0, 1, 2.16, 1956
AFLfast,tcpdump,14,1623530876, 6, 6, 19, 4, 0, 0.13%, 0, 0, 1, 2.32, 1991
AFLfast,tcpdump,14,1623530928, 6, 11, 19, 3, 0, 0.13%, 0, 0, 1, 2.10, 2103
AFLfast,tcpdump,14,1623530938, 6, 13, 19, 3, 0, 0.13%, 0, 0, 1, 2.02, 2123
AFLfast,tcpdump,14,1623530996, 7, 11, 19, 2, 0, 0.13%, 0, 0, 1, 2.13, 2238
AFLfast,tcpdump,14,1623531011, 7, 12, 19, 2, 0, 0.13%, 0, 0, 1, 1.96, 2269
AFLfast,tcpdump,14,1623531022, 7, 17, 19, 2, 0, 0.13%, 0, 0, 1, 1.90, 2289
AFLfast,tcpdump,14,1623531037, 8, 0, 19, 2, 0, 0.13%, 0, 0, 1, 1.82, 2317
AFLfast,tcpdump,14,1623531054, 8, 11, 19, 2, 0, 0.13%, 0, 0, 1, 1.72, 2344
AFLfast,tcpdump,14,1623531064, 9, 11, 19, 2, 0, 0.13%, 0, 0, 1, 1.69, 2362
AFLfast,tcpdump,14,1623531080, 9, 15, 19, 2, 0, 0.13%, 0, 0, 1, 1.87, 2392
AFLfast,tcpdump,14,1623531143, 10, 1, 19, 1, 0, 0.13%, 0, 0, 1, 1.74, 2506
AFLfast,tcpdump,14,1623531206, 10, 4, 19, 0, 0, 0.13%, 0, 0, 1, 1.93, 2621
AFLfast,tcpdump,14,1623531216, 10, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.94, 2641
AFLfast,tcpdump,14,1623531232, 11, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.96, 2672
AFLfast,tcpdump,14,1623531243, 11, 17, 19, 0, 0, 0.13%, 0, 0, 1, 1.98, 2693
AFLfast,tcpdump,14,1623531259, 12, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.92, 2723
AFLfast,tcpdump,14,1623531269, 13, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.89, 2743
AFLfast,tcpdump,14,1623531285, 14, 5, 19, 0, 0, 0.13%, 0, 0, 1, 1.77, 2771
AFLfast,tcpdump,14,1623531301, 14, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.62, 2796
AFLfast,tcpdump,14,1623531312, 15, 9, 19, 0, 0, 0.13%, 0, 0, 1, 1.65, 2814
AFLfast,tcpdump,14,1623531327, 15, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.61, 2839
AFLfast,tcpdump,14,1623531344, 15, 18, 19, 0, 0, 0.13%, 0, 0, 1, 1.61, 2865
AFLfast,tcpdump,14,1623531359, 16, 8, 19, 0, 0, 0.13%, 0, 0, 1, 1.71, 2892
AFLfast,tcpdump,14,1623531375, 16, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.71, 2920
AFLfast,tcpdump,14,1623531391, 16, 12, 19, 0, 0, 0.13%, 0, 0, 1, 1.65, 2946
AFLfast,tcpdump,14,1623531407, 17, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.57, 2970
AFLfast,tcpdump,14,1623531423, 18, 6, 19, 0, 0, 0.13%, 0, 0, 1, 1.57, 2995
AFLfast,tcpdump,14,1623531439, 18, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.60, 3021
AFLfast,tcpdump,14,1623531455, 18, 14, 19, 0, 0, 0.13%, 0, 0, 1, 1.60, 3046
AFLfast,tcpdump,14,1623531466, 19, 4, 19, 0, 0, 0.13%, 0, 0, 1, 1.62, 3064
AFLfast,tcpdump,14,1623531482, 19, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.61, 3089
AFLfast,tcpdump,14,1623531498, 19, 13, 19, 0, 0, 0.13%, 0, 0, 1, 1.61, 3115
AFLfast,tcpdump,14,1623531514, 20, 2, 19, 0, 0, 0.13%, 0, 0, 1, 1.65, 3141
AFLfast,tcpdump,14,1623531530, 20, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.64, 3168
AFLfast,tcpdump,14,1623531546, 21, 11, 19, 0, 0, 0.13%, 0, 0, 1, 1.62, 3194
