alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,sqlite3,6,1623533751, 1, 0, 19, 19, 2, 2.54%, 0, 0, 1, 129.91, 152
AFLfast,sqlite3,6,1623533756, 1, 7, 22, 22, 2, 2.56%, 0, 0, 2, 98.57, 650
AFLfast,sqlite3,6,1623533761, 1, 7, 25, 25, 2, 2.58%, 0, 0, 2, 87.03, 1078
AFLfast,sqlite3,6,1623534172, 1, 17, 25, 24, 6, 2.58%, 0, 0, 2, 39.39, 24826
AFLfast,sqlite3,6,1623534198, 1, 19, 25, 23, 5, 2.58%, 0, 0, 2, 8.16, 25864
AFLfast,sqlite3,6,1623534254, 1, 20, 25, 22, 4, 2.58%, 0, 0, 2, 37.22, 28050
AFLfast,sqlite3,6,1623534305, 1, 21, 25, 21, 3, 2.58%, 0, 0, 2, 34.37, 29974
AFLfast,sqlite3,6,1623534361, 1, 23, 25, 20, 2, 2.58%, 0, 0, 2, 29.91, 32025
AFLfast,sqlite3,6,1623534407, 1, 24, 25, 19, 1, 2.58%, 0, 0, 2, 30.01, 33642
AFLfast,sqlite3,6,1623534470, 2, 0, 25, 18, 0, 2.58%, 0, 0, 2, 1.98, 35623
AFLfast,sqlite3,6,1623534475, 2, 1, 25, 18, 0, 2.58%, 0, 0, 2, 36.57, 35816
AFLfast,sqlite3,6,1623534506, 2, 4, 25, 17, 0, 2.58%, 0, 0, 2, 34.71, 36767
AFLfast,sqlite3,6,1623534536, 2, 5, 25, 16, 0, 2.58%, 0, 0, 2, 31.58, 37760
AFLfast,sqlite3,6,1623534572, 2, 12, 25, 15, 0, 2.58%, 0, 0, 2, 37.03, 38920
AFLfast,sqlite3,6,1623534608, 2, 13, 25, 14, 0, 2.58%, 0, 0, 2, 31.47, 40002
AFLfast,sqlite3,6,1623534639, 2, 15, 25, 13, 0, 2.58%, 0, 0, 2, 41.50, 41008
AFLfast,sqlite3,6,1623534670, 2, 17, 25, 12, 0, 2.58%, 0, 0, 2, 33.76, 42058
AFLfast,sqlite3,6,1623534680, 2, 19, 25, 12, 0, 2.58%, 0, 0, 2, 28.75, 42339
AFLfast,sqlite3,6,1623534690, 2, 20, 25, 12, 0, 2.58%, 0, 0, 2, 20.39, 42655
AFLfast,sqlite3,6,1623534701, 2, 21, 25, 12, 0, 2.58%, 0, 0, 2, 27.60, 42931
AFLfast,sqlite3,6,1623534711, 2, 22, 25, 12, 0, 2.58%, 0, 0, 2, 33.06, 43198
AFLfast,sqlite3,6,1623534750, 2, 23, 25, 11, 0, 2.58%, 0, 0, 2, 0.23, 44621
AFLfast,sqlite3,6,1623534771, 2, 24, 25, 11, 0, 2.58%, 0, 0, 2, 47.86, 45622
AFLfast,sqlite3,6,1623534786, 3, 3, 25, 11, 0, 2.58%, 0, 0, 2, 56.02, 46456
AFLfast,sqlite3,6,1623534812, 3, 4, 25, 10, 0, 2.58%, 0, 0, 2, 51.78, 47708
AFLfast,sqlite3,6,1623534817, 3, 9, 25, 10, 0, 2.58%, 0, 0, 2, 53.97, 47983
AFLfast,sqlite3,6,1623534838, 3, 11, 25, 9, 0, 2.58%, 0, 0, 2, 50.64, 48999
AFLfast,sqlite3,6,1623534858, 3, 16, 25, 8, 0, 2.58%, 0, 0, 2, 48.57, 50019
AFLfast,sqlite3,6,1623534879, 3, 17, 25, 7, 0, 2.58%, 0, 0, 2, 42.95, 51072
AFLfast,sqlite3,6,1623534884, 3, 19, 25, 7, 0, 2.58%, 0, 0, 2, 46.88, 51317
AFLfast,sqlite3,6,1623534889, 3, 20, 25, 7, 0, 2.58%, 0, 0, 2, 48.80, 51566
AFLfast,sqlite3,6,1623534894, 3, 21, 25, 7, 0, 2.58%, 0, 0, 2, 49.46, 51774
AFLfast,sqlite3,6,1623534915, 3, 23, 25, 7, 0, 2.58%, 0, 0, 2, 50.20, 52805
AFLfast,sqlite3,6,1623534930, 3, 24, 25, 7, 0, 2.58%, 0, 0, 2, 49.76, 53581
AFLfast,sqlite3,6,1623534951, 4, 2, 25, 7, 0, 2.58%, 0, 0, 2, 52.17, 54622
AFLfast,sqlite3,6,1623534971, 4, 3, 25, 6, 0, 2.58%, 0, 0, 2, 5.38, 55652
AFLfast,sqlite3,6,1623534977, 4, 4, 25, 6, 0, 2.58%, 0, 0, 2, 47.41, 55908
AFLfast,sqlite3,6,1623534987, 4, 6, 25, 6, 0, 2.58%, 0, 0, 2, 51.48, 56414
AFLfast,sqlite3,6,1623535007, 4, 8, 25, 5, 0, 2.58%, 0, 0, 2, 48.42, 57435
AFLfast,sqlite3,6,1623535028, 4, 11, 25, 4, 0, 2.58%, 0, 0, 2, 47.61, 58415
AFLfast,sqlite3,6,1623535033, 4, 17, 25, 4, 0, 2.58%, 0, 0, 2, 47.19, 58655
AFLfast,sqlite3,6,1623535038, 4, 19, 25, 4, 0, 2.58%, 0, 0, 2, 47.87, 58887
AFLfast,sqlite3,6,1623535043, 4, 20, 25, 4, 0, 2.58%, 0, 0, 2, 46.62, 59121
AFLfast,sqlite3,6,1623535048, 4, 21, 25, 4, 0, 2.58%, 0, 0, 2, 46.03, 59354
AFLfast,sqlite3,6,1623535074, 4, 23, 25, 4, 0, 2.58%, 0, 0, 2, 48.45, 60610
AFLfast,sqlite3,6,1623535089, 4, 24, 25, 4, 0, 2.58%, 0, 0, 2, 48.37, 61351
AFLfast,sqlite3,6,1623535110, 5, 2, 25, 4, 0, 2.58%, 0, 0, 2, 48.83, 62336
AFLfast,sqlite3,6,1623535115, 5, 4, 25, 4, 0, 2.58%, 0, 0, 2, 44.28, 62568
AFLfast,sqlite3,6,1623535120, 5, 17, 25, 4, 0, 2.58%, 0, 0, 2, 47.11, 62802
AFLfast,sqlite3,6,1623535125, 5, 19, 25, 4, 0, 2.58%, 0, 0, 2, 47.40, 63044
AFLfast,sqlite3,6,1623535130, 5, 20, 25, 4, 0, 2.58%, 0, 0, 2, 46.92, 63281
AFLfast,sqlite3,6,1623535135, 5, 21, 25, 4, 0, 2.58%, 0, 0, 2, 45.37, 63514
AFLfast,sqlite3,6,1623535156, 5, 23, 25, 4, 0, 2.58%, 0, 0, 2, 47.61, 64506
AFLfast,sqlite3,6,1623535172, 5, 24, 25, 4, 0, 2.58%, 0, 0, 2, 48.89, 65258
AFLfast,sqlite3,6,1623535197, 6, 4, 25, 4, 0, 2.58%, 0, 0, 2, 48.41, 66500
AFLfast,sqlite3,6,1623535202, 6, 11, 25, 4, 0, 2.58%, 0, 0, 2, 46.48, 66718
AFLfast,sqlite3,6,1623535207, 6, 17, 25, 4, 0, 2.58%, 0, 0, 2, 46.21, 66944
AFLfast,sqlite3,6,1623535212, 6, 19, 25, 4, 0, 2.58%, 0, 0, 2, 45.87, 67173
AFLfast,sqlite3,6,1623535218, 6, 20, 25, 4, 0, 2.58%, 0, 0, 2, 46.36, 67409
AFLfast,sqlite3,6,1623535223, 6, 21, 25, 4, 0, 2.58%, 0, 0, 2, 44.08, 67639
AFLfast,sqlite3,6,1623535243, 6, 23, 25, 4, 0, 2.58%, 0, 0, 2, 47.20, 68612
AFLfast,sqlite3,6,1623535259, 6, 24, 25, 4, 0, 2.58%, 0, 0, 2, 48.38, 69349
AFLfast,sqlite3,6,1623535284, 7, 0, 25, 4, 0, 2.58%, 0, 0, 2, 49.40, 70577
AFLfast,sqlite3,6,1623535305, 7, 4, 25, 3, 0, 2.58%, 0, 0, 2, 47.77, 71560
AFLfast,sqlite3,6,1623535310, 7, 6, 25, 3, 0, 2.58%, 0, 0, 2, 44.80, 71796
AFLfast,sqlite3,6,1623535315, 7, 7, 25, 3, 0, 2.58%, 0, 0, 2, 49.34, 72027
AFLfast,sqlite3,6,1623535320, 7, 17, 25, 3, 0, 2.58%, 0, 0, 2, 48.76, 72258
AFLfast,sqlite3,6,1623535325, 7, 19, 25, 3, 0, 2.58%, 0, 0, 2, 47.06, 72489
AFLfast,sqlite3,6,1623535330, 7, 20, 25, 3, 0, 2.58%, 0, 0, 2, 46.94, 72722
AFLfast,sqlite3,6,1623535335, 7, 21, 25, 3, 0, 2.58%, 0, 0, 2, 45.90, 72949
AFLfast,sqlite3,6,1623535355, 7, 23, 25, 3, 0, 2.58%, 0, 0, 2, 47.68, 73925
AFLfast,sqlite3,6,1623535376, 7, 24, 25, 3, 0, 2.58%, 0, 0, 2, 47.28, 74892
AFLfast,sqlite3,6,1623535396, 8, 4, 25, 3, 0, 2.58%, 0, 0, 2, 46.69, 75855
AFLfast,sqlite3,6,1623535401, 8, 7, 25, 3, 0, 2.58%, 0, 0, 2, 47.15, 76085
AFLfast,sqlite3,6,1623535406, 8, 11, 25, 3, 0, 2.58%, 0, 0, 2, 45.06, 76313
AFLfast,sqlite3,6,1623535412, 8, 14, 25, 3, 0, 2.58%, 0, 0, 2, 46.23, 76551
AFLfast,sqlite3,6,1623535432, 8, 17, 25, 2, 0, 2.58%, 0, 0, 2, 45.80, 77512
AFLfast,sqlite3,6,1623535442, 8, 19, 25, 2, 0, 2.58%, 0, 0, 2, 47.19, 77986
AFLfast,sqlite3,6,1623535447, 8, 20, 25, 2, 0, 2.58%, 0, 0, 2, 47.73, 78221
