alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pdftotext,13,1623656424, 1, 0, 10, 10, 0, 0.00%, 0, 0, 1, 2.73, 80
AFLfast,pdftotext,13,1623656451, 1, 1, 10, 9, 0, 0.00%, 0, 0, 1, 0.73, 183
AFLfast,pdftotext,13,1623656484, 1, 2, 10, 8, 0, 0.00%, 1, 0, 1, 0.57, 285
AFLfast,pdftotext,13,1623656510, 1, 3, 10, 7, 0, 0.00%, 1, 0, 1, 2.39, 389
AFLfast,pdftotext,13,1623656549, 1, 4, 10, 6, 0, 0.00%, 1, 0, 1, 0.29, 489
AFLfast,pdftotext,13,1623656586, 1, 5, 10, 5, 0, 0.00%, 1, 0, 1, 4.03, 592
AFLfast,pdftotext,13,1623656612, 1, 6, 10, 4, 0, 0.00%, 1, 0, 1, 0.42, 693
AFLfast,pdftotext,13,1623656650, 1, 7, 10, 3, 0, 0.00%, 1, 0, 1, 0.37, 795
AFLfast,pdftotext,13,1623656687, 1, 8, 10, 2, 0, 0.00%, 1, 0, 1, 0.35, 897
AFLfast,pdftotext,13,1623656708, 1, 9, 10, 1, 0, 0.00%, 1, 0, 1, 0.41, 973
AFLfast,pdftotext,13,1623656746, 2, 0, 10, 0, 0, 0.00%, 1, 0, 1, 1.75, 1075
AFLfast,pdftotext,13,1623656875, 2, 1, 10, 0, 0, 0.00%, 1, 0, 1, 0.01, 1100
AFLfast,pdftotext,13,1623657004, 2, 2, 10, 0, 0, 0.00%, 1, 0, 1, 0.01, 1125
AFLfast,pdftotext,13,1623657015, 2, 3, 10, 0, 0, 0.00%, 1, 0, 1, 4.26, 1160
AFLfast,pdftotext,13,1623657021, 2, 4, 10, 0, 0, 0.00%, 1, 0, 1, 0.48, 1175
AFLfast,pdftotext,13,1623657032, 2, 5, 10, 0, 0, 0.00%, 1, 0, 1, 0.70, 1201
AFLfast,pdftotext,13,1623657042, 2, 6, 10, 0, 0, 0.00%, 1, 0, 1, 3.89, 1234
AFLfast,pdftotext,13,1623657054, 2, 7, 10, 0, 0, 0.00%, 1, 0, 1, 0.28, 1255
AFLfast,pdftotext,13,1623657065, 2, 8, 10, 0, 0, 0.00%, 1, 0, 1, 3.28, 1285
AFLfast,pdftotext,13,1623657070, 2, 9, 10, 0, 0, 0.00%, 1, 0, 1, 3.22, 1298
AFLfast,pdftotext,13,1623657081, 3, 0, 10, 0, 0, 0.00%, 1, 0, 1, 3.11, 1323
AFLfast,pdftotext,13,1623657111, 3, 1, 10, 0, 0, 0.00%, 1, 0, 1, 3.78, 1429
AFLfast,pdftotext,13,1623657142, 3, 2, 10, 0, 0, 0.00%, 1, 0, 1, 4.46, 1540
AFLfast,pdftotext,13,1623657148, 3, 3, 10, 0, 0, 0.00%, 1, 0, 1, 7.27, 1555
AFLfast,pdftotext,13,1623657158, 3, 4, 10, 0, 0, 0.00%, 1, 0, 1, 1.45, 1581
AFLfast,pdftotext,13,1623657164, 3, 5, 10, 0, 0, 0.00%, 1, 0, 1, 0.58, 1598
AFLfast,pdftotext,13,1623657175, 3, 6, 10, 0, 0, 0.00%, 1, 0, 1, 5.70, 1636
AFLfast,pdftotext,13,1623657180, 3, 7, 10, 0, 0, 0.00%, 1, 0, 1, 0.65, 1648
AFLfast,pdftotext,13,1623657191, 3, 8, 10, 0, 0, 0.00%, 1, 0, 1, 2.35, 1675
AFLfast,pdftotext,13,1623657196, 3, 9, 10, 0, 0, 0.00%, 1, 0, 1, 3.20, 1692
AFLfast,pdftotext,13,1623657207, 4, 0, 10, 0, 0, 0.00%, 1, 0, 1, 3.98, 1722
AFLfast,pdftotext,13,1623657233, 4, 1, 10, 0, 0, 0.00%, 1, 0, 1, 3.94, 1822
AFLfast,pdftotext,13,1623657264, 4, 2, 10, 0, 0, 0.00%, 1, 0, 1, 3.57, 1925
AFLfast,pdftotext,13,1623657269, 4, 3, 10, 0, 0, 0.00%, 1, 0, 1, 0.83, 1946
AFLfast,pdftotext,13,1623657280, 4, 4, 10, 0, 0, 0.00%, 1, 0, 1, 2.68, 1973
AFLfast,pdftotext,13,1623657290, 4, 5, 10, 0, 0, 0.00%, 1, 0, 1, 3.75, 2006
AFLfast,pdftotext,13,1623657295, 4, 6, 10, 0, 0, 0.00%, 1, 0, 1, 4.37, 2023
AFLfast,pdftotext,13,1623657306, 4, 7, 10, 0, 0, 0.00%, 1, 0, 1, 3.65, 2054
AFLfast,pdftotext,13,1623657311, 4, 8, 10, 0, 0, 0.00%, 1, 0, 1, 3.73, 2071
AFLfast,pdftotext,13,1623657322, 4, 9, 10, 0, 0, 0.00%, 1, 0, 1, 3.35, 2102
AFLfast,pdftotext,13,1623657327, 5, 0, 10, 0, 0, 0.00%, 1, 0, 1, 3.96, 2116
AFLfast,pdftotext,13,1623657353, 5, 1, 10, 0, 0, 0.00%, 1, 0, 1, 4.27, 2218
AFLfast,pdftotext,13,1623657385, 5, 2, 10, 0, 0, 0.00%, 1, 0, 1, 3.48, 2321
AFLfast,pdftotext,13,1623657391, 5, 3, 10, 0, 0, 0.00%, 1, 0, 1, 3.97, 2344
AFLfast,pdftotext,13,1623657401, 5, 4, 10, 0, 0, 0.00%, 1, 0, 1, 3.39, 2373
AFLfast,pdftotext,13,1623657412, 5, 5, 10, 0, 0, 0.00%, 1, 0, 1, 3.63, 2405
AFLfast,pdftotext,13,1623657417, 5, 6, 10, 0, 0, 0.00%, 1, 0, 1, 1.30, 2422
