alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,objdump,5,1121, 0, 5, 7, 1, 1, 0.00%, 0, 0, 1, 248.91, 57, 33
AFLfast,objdump,5,5398, 0, 5, 7, 1, 1, 0.00%, 0, 0, 1, 2.19, 67, 33
AFLfast,objdump,5,10561, 0, 5, 7, 1, 1, 0.00%, 0, 0, 1, 2.05, 75, 33
AFLfast,objdump,5,15809, 0, 5, 7, 1, 1, 0.00%, 0, 0, 1, 2.06, 85, 33
AFLfast,objdump,5,21157, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.09, 96, 33
AFLfast,objdump,5,26605, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.19, 108, 33
AFLfast,objdump,5,32486, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.11, 119, 33
AFLfast,objdump,5,37787, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.11, 129, 33
AFLfast,objdump,5,42648, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.16, 140, 33
AFLfast,objdump,5,47740, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.16, 150, 33
AFLfast,objdump,5,53247, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.15, 161, 33
AFLfast,objdump,5,58691, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.08, 171, 33
AFLfast,objdump,5,63847, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.05, 181, 33
AFLfast,objdump,5,69656, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.02, 191, 33
AFLfast,objdump,5,75265, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 1.87, 200, 33
AFLfast,objdump,5,80535, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 1.82, 208, 33
AFLfast,objdump,5,85668, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 1.72, 216, 33
AFLfast,objdump,5,91329, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 1.87, 226, 33
AFLfast,objdump,5,96420, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 1.88, 235, 33
AFLfast,objdump,5,101464, 0, 5, 7, 0, 0, 0.00%, 0, 0, 1, 2.13, 246, 33
