Code;Repetition;Time;Bugs
xmllint;1;0;0
xmllint;2;85925;1
xmllint;3;0;0
xmllint;4;0;0
xmllint;5;0;0
xmllint;6;0;0
xmllint;7;0;0
xmllint;8;85863;3
xmllint;9;0;0
xmllint;10;0;0
xmllint;11;0;0
xmllint;12;0;0
xmllint;13;0;0
xmllint;14;0;0
xmllint;15;0;0
