Code;Repetition;Time;Bugs
strings;1;64277;2
strings;2;60808;1
strings;3;0;0
strings;4;0;0
strings;5;0;0
strings;6;0;0
strings;7;0;0
strings;8;0;0
strings;9;66297;1
strings;10;0;0
strings;11;0;0
strings;12;0;0
strings;13;63019;2
strings;14;0;0
strings;15;0;0
