Code;Repetition;Time;Bugs
pcre2test;1;28799;10
pcre2test;2;0;0
pcre2test;3;0;0
pcre2test;4;0;0
pcre2test;5;4741;1
pcre2test;6;0;0
pcre2test;7;0;0
pcre2test;8;45866;3
pcre2test;9;9488;2
pcre2test;10;66630;1
pcre2test;11;11255;1
pcre2test;12;0;0
pcre2test;13;57601;2
pcre2test;14;59129;1
