Code;Repetition;Time;Bugs
strings;1;20672;11
strings;2;21668;1
strings;3;0;0
strings;4;18715;1
strings;5;0;0
strings;6;18344;2
strings;7;0;0
strings;8;12065;1
strings;9;0;0
strings;10;0;0
strings;11;0;0
strings;12;33298;1
strings;13;0;0
strings;14;0;0
strings;15;0;0
