Code;Repetition;Time;Bugs
pcre2test;1;0;0
pcre2test;2;0;0
pcre2test;3;0;0
pcre2test;4;0;0
pcre2test;5;0;0
pcre2test;6;0;0
pcre2test;7;0;0
pcre2test;8;0;0
pcre2test;9;0;0
pcre2test;10;0;0
pcre2test;11;0;0
pcre2test;12;0;0
pcre2test;13;0;0
pcre2test;14;0;0
pcre2test;15;0;0
