Code;Repetition;Time;Bugs
mp3gain;1;0;0
mp3gain;2;0;0
mp3gain;3;0;0
mp3gain;4;0;0
mp3gain;5;0;0
mp3gain;6;435;1
mp3gain;7;0;0
mp3gain;8;0;0
mp3gain;9;0;0
mp3gain;10;0;0
mp3gain;11;0;0
mp3gain;12;0;0
mp3gain;13;0;0
mp3gain;14;0;0
mp3gain;15;36275;1
