Code;Repetition;Time;Bugs
nm-new;1;163;1
nm-new;2;14.679;2
nm-new;3;44.897;1
nm-new;4;15.697;1
nm-new;5;0;0
nm-new;6;56.613;2
nm-new;7;0;0
nm-new;8;0;0
nm-new;9;0;0
nm-new;10;5.781;1
nm-new;11;2.048;1
nm-new;12;12.266;1
nm-new;13;0;0
nm-new;14;69.350;1
nm-new;15;63.996;1
