Code;Repetition;Time;Bugs
xmllint;1;17295;2
xmllint;2;0;0
xmllint;3;17523;1
xmllint;4;0;0
xmllint;5;59686;2
xmllint;6;83181;1
xmllint;7;40215;1
xmllint;8;28505;9
xmllint;9;4053;1
xmllint;10;0;0
xmllint;11;3837;1
xmllint;12;0;0
xmllint;13;0;0
xmllint;14;0;0
xmllint;15;42390;2
