Code;Repetition;Time;Bugs
jpegtran;1;7554;1
jpegtran;2;41325;8
jpegtran;3;52265;3
jpegtran;4;10187;2
jpegtran;5;85090;3
jpegtran;6;36697;2
jpegtran;7;85371;5
jpegtran;8;0;0
jpegtran;9;84160;8
jpegtran;10;82750;7
jpegtran;11;48763;6
jpegtran;12;77223;8
jpegtran;13;81564;11
jpegtran;14;7466;2
jpegtran;15;52137;3
