Code;Repetition;Time;Bugs
pdftotext;1;84012;32
pdftotext;2;86270;187
pdftotext;3;84607;33
pdftotext;4;86255;169
pdftotext;5;80167;37
pdftotext;6;84943;31
pdftotext;7;80544;18
pdftotext;8;82167;25
pdftotext;9;86112;57
pdftotext;10;83521;13
pdftotext;11;86057;168
pdftotext;12;86275;173
pdftotext;13;71767;16
pdftotext;14;86295;181
pdftotext;15;86276;25
