Code;Repetition;Time;Bugs
pdftotext;1;0;0
pdftotext;2;0;0
pdftotext;3;70973;22
pdftotext;4;22167;10
pdftotext;5;38139;21
pdftotext;6;0;0
pdftotext;7;0;0
pdftotext;8;0;0
pdftotext;9;0;0
pdftotext;10;64642;4
pdftotext;11;38316;24
pdftotext;12;35374;24
pdftotext;13;22131;10
pdftotext;14;37240;14
pdftotext;15;38637;20
