Code;Repetition;Time;Bugs
tiffsplit;1;86029;75
tiffsplit;2;86018;78
tiffsplit;3;85373;127
tiffsplit;4;85917;464
tiffsplit;5;0;0
tiffsplit;6;85871;164
tiffsplit;7;85731;120
tiffsplit;8;85898;142
tiffsplit;9;85519;77
tiffsplit;10;85756;173
tiffsplit;11;84294;63
tiffsplit;12;86249;73
tiffsplit;13;73959;51
tiffsplit;14;86218;89
tiffsplit;15;86157;82
