Code;Repetition;Time;Bugs
mp3gain;1;45061;8
mp3gain;2;78616;17
mp3gain;3;76247;17
mp3gain;4;82911;15
mp3gain;5;82941;8
mp3gain;6;73022;8
mp3gain;7;66162;8
mp3gain;8;65835;8
mp3gain;9;72109;8
mp3gain;10;85824;11
mp3gain;11;0;0
mp3gain;12;0;0
mp3gain;13;0;0
mp3gain;14;80253;5
mp3gain;15;0;0
