alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pcre2test,12,1623531999, 1, 0, 5, 5, 1, 0.20%, 0, 0, 1, 219.78, 40
AFLfast,pcre2test,12,1623532004, 1, 0, 23, 23, 1, 0.34%, 0, 0, 2, 195.83, 1001
AFLfast,pcre2test,12,1623532009, 1, 0, 36, 36, 1, 0.72%, 0, 0, 2, 195.27, 1925
AFLfast,pcre2test,12,1623532014, 1, 0, 37, 37, 1, 0.72%, 0, 0, 2, 178.24, 2830
AFLfast,pcre2test,12,1623532019, 1, 0, 42, 42, 1, 0.78%, 0, 0, 2, 194.86, 3827
AFLfast,pcre2test,12,1623532024, 1, 0, 45, 45, 1, 0.79%, 0, 0, 2, 204.41, 4855
AFLfast,pcre2test,12,1623532029, 1, 0, 50, 50, 1, 0.79%, 0, 0, 2, 196.41, 5833
AFLfast,pcre2test,12,1623532035, 1, 0, 52, 52, 1, 0.79%, 0, 0, 2, 196.32, 6803
AFLfast,pcre2test,12,1623532040, 1, 0, 53, 53, 1, 0.79%, 0, 0, 2, 202.85, 7836
AFLfast,pcre2test,12,1623532045, 1, 0, 57, 57, 1, 0.80%, 0, 0, 2, 156.34, 8814
AFLfast,pcre2test,12,1623532050, 1, 0, 60, 60, 1, 0.80%, 0, 0, 2, 181.91, 9798
AFLfast,pcre2test,12,1623532055, 1, 0, 61, 61, 1, 0.80%, 0, 0, 2, 36.86, 10742
AFLfast,pcre2test,12,1623532060, 1, 0, 62, 62, 1, 0.80%, 0, 0, 2, 195.99, 11724
AFLfast,pcre2test,12,1623532075, 1, 0, 64, 64, 1, 0.80%, 0, 0, 2, 187.19, 14344
AFLfast,pcre2test,12,1623532080, 1, 0, 66, 66, 1, 0.80%, 0, 0, 2, 193.02, 15122
AFLfast,pcre2test,12,1623532096, 1, 0, 68, 68, 1, 0.80%, 0, 0, 2, 118.66, 17534
AFLfast,pcre2test,12,1623532101, 1, 0, 70, 70, 1, 0.80%, 0, 0, 2, 152.98, 18400
AFLfast,pcre2test,12,1623532106, 1, 0, 71, 71, 1, 0.80%, 0, 0, 2, 171.11, 19251
AFLfast,pcre2test,12,1623532111, 1, 0, 72, 72, 1, 0.80%, 0, 0, 2, 292.93, 20906
AFLfast,pcre2test,12,1623532116, 1, 0, 74, 74, 1, 0.81%, 0, 0, 2, 317.08, 22417
AFLfast,pcre2test,12,1623532127, 1, 5, 74, 73, 19, 0.81%, 0, 0, 2, 325.96, 25656
