alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,size,11,9967, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 43.47, 498, 906
AFLfast,size,11,15081, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 36.41, 673, 906
AFLfast,size,11,20104, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 33.18, 833, 906
AFLfast,size,11,25159, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 30.43, 984, 906
AFLfast,size,11,30159, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 29.86, 1133, 906
AFLfast,size,11,35279, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 30.08, 1287, 906
AFLfast,size,11,40435, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 30.72, 1447, 906
AFLfast,size,11,45460, 0, 6, 8, 8, 5, 0.01%, 0, 0, 1, 30.94, 1602, 906
AFLfast,size,11,58211, 0, 6, 9, 9, 5, 0.01%, 0, 0, 2, 5.55, 1778, 1066
AFLfast,size,11,66581, 0, 6, 10, 10, 5, 0.01%, 0, 0, 2, 5.52, 1819, 1076
AFLfast,size,11,74959, 0, 6, 11, 11, 5, 0.01%, 0, 0, 2, 5.48, 1861, 1155
AFLfast,size,11,83368, 0, 6, 12, 12, 5, 0.01%, 0, 0, 2, 5.45, 1903, 1161
AFLfast,size,11,91728, 0, 6, 13, 13, 5, 0.01%, 0, 0, 2, 5.43, 1946, 1161
AFLfast,size,11,100263, 0, 6, 14, 14, 5, 0.01%, 0, 0, 2, 6.50, 1993, 1169
AFLfast,size,11,108816, 0, 6, 15, 15, 5, 0.01%, 0, 0, 2, 6.41, 2036, 1173
AFLfast,size,11,117273, 0, 6, 16, 16, 5, 0.01%, 0, 0, 2, 6.32, 2078, 1174
AFLfast,size,11,125601, 0, 6, 17, 17, 5, 0.01%, 0, 0, 2, 6.24, 2120, 1187
AFLfast,size,11,134189, 0, 6, 18, 18, 5, 0.01%, 0, 0, 2, 7.21, 2166, 1190
AFLfast,size,11,143416, 0, 6, 19, 19, 5, 0.01%, 0, 0, 2, 10.94, 2234, 1191
AFLfast,size,11,151702, 0, 6, 20, 20, 5, 0.01%, 0, 0, 2, 10.60, 2279, 1193
AFLfast,size,11,160001, 0, 6, 21, 21, 5, 0.01%, 0, 0, 2, 10.27, 2323, 1193
AFLfast,size,11,168507, 0, 6, 22, 22, 5, 0.01%, 0, 0, 2, 10.42, 2372, 1214
AFLfast,size,11,176872, 0, 6, 23, 23, 5, 0.01%, 0, 0, 2, 10.08, 2414, 1214
AFLfast,size,11,185443, 0, 6, 24, 24, 5, 0.01%, 0, 0, 2, 10.52, 2465, 1223
AFLfast,size,11,194232, 0, 6, 25, 25, 5, 0.01%, 0, 0, 2, 11.00, 2514, 1239
AFLfast,size,11,203954, 0, 6, 26, 26, 5, 0.01%, 0, 0, 2, 14.87, 2593, 1239
AFLfast,size,11,213302, 0, 6, 27, 27, 5, 0.01%, 0, 0, 2, 16.87, 2664, 1241
AFLfast,size,11,221863, 0, 6, 28, 28, 5, 0.01%, 0, 0, 2, 16.81, 2715, 1241
AFLfast,size,11,230170, 0, 6, 29, 29, 5, 0.01%, 0, 0, 2, 16.07, 2756, 1241
AFLfast,size,11,238460, 0, 6, 30, 30, 5, 0.01%, 0, 0, 2, 15.37, 2797, 1241
AFLfast,size,11,246887, 0, 6, 31, 31, 5, 0.01%, 0, 0, 2, 15.20, 2844, 1247
AFLfast,size,11,256688, 0, 6, 32, 32, 5, 0.01%, 0, 0, 2, 17.96, 2922, 1249
AFLfast,size,11,265410, 0, 6, 33, 33, 5, 0.01%, 0, 0, 2, 17.78, 2975, 1249
AFLfast,size,11,274523, 0, 6, 34, 34, 5, 0.01%, 0, 0, 2, 18.81, 3040, 1249
AFLfast,size,11,285125, 0, 6, 35, 35, 5, 0.01%, 0, 0, 2, 21.76, 3144, 1249
AFLfast,size,11,293496, 0, 6, 36, 36, 5, 0.01%, 0, 0, 2, 20.73, 3187, 1249
AFLfast,size,11,303317, 0, 6, 37, 37, 5, 0.01%, 0, 0, 2, 21.14, 3266, 1249
AFLfast,size,11,313343, 0, 6, 38, 38, 5, 0.01%, 0, 0, 2, 22.08, 3354, 1249
AFLfast,size,11,322253, 0, 6, 39, 39, 5, 0.01%, 0, 0, 2, 21.85, 3408, 1249
AFLfast,size,11,330807, 0, 6, 40, 40, 5, 0.01%, 0, 0, 2, 20.41, 3454, 1249
AFLfast,size,11,339245, 0, 6, 41, 41, 5, 0.01%, 0, 0, 2, 19.45, 3497, 1249
AFLfast,size,11,347704, 0, 6, 42, 42, 5, 0.01%, 0, 0, 2, 18.58, 3543, 1249
AFLfast,size,11,357766, 0, 6, 43, 43, 5, 0.01%, 0, 0, 2, 20.33, 3630, 1249
AFLfast,size,11,366141, 0, 6, 44, 44, 5, 0.01%, 0, 0, 2, 19.40, 3675, 1249
AFLfast,size,11,374335, 0, 6, 45, 45, 5, 0.01%, 0, 0, 2, 18.49, 3716, 1249
AFLfast,size,11,383288, 0, 6, 46, 46, 5, 0.01%, 0, 0, 2, 18.50, 3770, 1257
AFLfast,size,11,392063, 0, 6, 47, 47, 5, 0.02%, 0, 0, 2, 18.27, 3826, 1261
AFLfast,size,11,401460, 0, 6, 48, 48, 5, 0.02%, 0, 0, 2, 19.75, 3899, 1261
AFLfast,size,11,411287, 0, 6, 49, 49, 5, 0.02%, 0, 0, 2, 21.61, 3987, 1261
AFLfast,size,11,420874, 0, 6, 50, 50, 5, 0.02%, 0, 0, 2, 22.20, 4065, 1261
AFLfast,size,11,431953, 0, 6, 51, 51, 5, 0.02%, 0, 0, 2, 22.71, 4170, 1269
AFLfast,size,11,441805, 0, 6, 52, 52, 5, 0.02%, 0, 0, 2, 22.49, 4250, 1270
AFLfast,size,11,451124, 0, 6, 53, 53, 5, 0.02%, 0, 0, 2, 22.52, 4317, 1270
AFLfast,size,11,459683, 0, 6, 54, 54, 5, 0.02%, 0, 0, 2, 20.80, 4363, 1273
AFLfast,size,11,471803, 0, 6, 55, 55, 5, 0.02%, 0, 0, 2, 24.02, 4511, 1275
AFLfast,size,11,476927, 0, 6, 55, 55, 5, 0.02%, 0, 0, 2, 26.78, 4653, 1275
AFLfast,size,11,485419, 0, 6, 56, 56, 5, 0.02%, 0, 0, 2, 25.54, 4704, 1275
AFLfast,size,11,493768, 0, 6, 57, 57, 5, 0.02%, 0, 0, 2, 5.03, 4746, 1275
AFLfast,size,11,502437, 0, 6, 58, 58, 5, 0.02%, 0, 0, 2, 5.21, 4796, 1275
AFLfast,size,11,510900, 0, 6, 59, 59, 5, 0.02%, 0, 0, 2, 5.22, 4841, 1275
AFLfast,size,11,520205, 0, 6, 60, 60, 5, 0.02%, 0, 0, 2, 5.32, 4905, 1276
