alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,tiffsplit,11,25444, 0, 24, 29, 23, 22, 0.03%, 0, 0, 1, 6.57, 392, 2336
AFLfast,tiffsplit,11,30313, 0, 24, 31, 25, 22, 0.03%, 0, 0, 2, 5.87, 412, 2344
AFLfast,tiffsplit,11,62248, 0, 24, 32, 26, 22, 0.03%, 0, 0, 2, 5.24, 455, 2366
AFLfast,tiffsplit,11,96500, 0, 24, 34, 28, 22, 0.03%, 0, 0, 2, 4.80, 510, 2369
AFLfast,tiffsplit,11,127730, 0, 24, 35, 29, 22, 0.03%, 0, 0, 2, 4.58, 551, 2379
AFLfast,tiffsplit,11,160892, 0, 24, 36, 30, 22, 0.03%, 0, 0, 2, 5.00, 597, 2395
AFLfast,tiffsplit,11,194929, 0, 24, 38, 32, 22, 0.03%, 0, 0, 2, 4.60, 650, 2399
AFLfast,tiffsplit,11,226865, 0, 24, 39, 33, 22, 0.03%, 0, 0, 2, 2.92, 695, 2401
AFLfast,tiffsplit,11,258896, 0, 24, 40, 34, 22, 0.03%, 0, 0, 2, 2.97, 738, 2401
AFLfast,tiffsplit,11,292210, 0, 24, 42, 36, 22, 0.03%, 0, 0, 2, 3.79, 788, 2406
AFLfast,tiffsplit,11,324441, 0, 24, 43, 37, 22, 0.03%, 0, 0, 2, 3.64, 832, 2408
AFLfast,tiffsplit,11,355968, 0, 24, 44, 38, 22, 0.03%, 0, 0, 2, 2.73, 875, 2408
AFLfast,tiffsplit,11,387815, 0, 24, 45, 39, 22, 0.03%, 0, 0, 2, 2.64, 917, 2411
AFLfast,tiffsplit,11,420023, 0, 24, 46, 40, 22, 0.03%, 0, 0, 2, 4.18, 963, 2411
AFLfast,tiffsplit,11,451251, 0, 24, 47, 41, 22, 0.03%, 0, 0, 2, 4.00, 1005, 2411
AFLfast,tiffsplit,11,482651, 0, 24, 48, 42, 22, 0.03%, 0, 0, 2, 1.31, 1046, 2427
AFLfast,tiffsplit,11,517109, 0, 24, 49, 43, 22, 0.03%, 0, 0, 2, 2.17, 1098, 2427
