alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pdftops,10,1206, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 120.00, 81, 7342
AFLfast,pdftops,10,5999, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.96, 86, 7342
AFLfast,pdftops,10,11139, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.96, 91, 7342
AFLfast,pdftops,10,16237, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.97, 96, 7342
AFLfast,pdftops,10,21430, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.98, 101, 7342
AFLfast,pdftops,10,26864, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.02, 107, 7342
AFLfast,pdftops,10,32918, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.96, 111, 7342
AFLfast,pdftops,10,38914, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.93, 116, 7342
AFLfast,pdftops,10,43994, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.95, 121, 7342
AFLfast,pdftops,10,49186, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.97, 126, 7342
AFLfast,pdftops,10,54217, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.98, 131, 7342
AFLfast,pdftops,10,59359, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.93, 135, 7342
AFLfast,pdftops,10,65326, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.91, 140, 7342
AFLfast,pdftops,10,70847, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 0.91, 145, 7342
AFLfast,pdftops,10,76658, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.02, 152, 7342
AFLfast,pdftops,10,81960, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.06, 158, 7342
AFLfast,pdftops,10,87056, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.10, 164, 7342
AFLfast,pdftops,10,92552, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.10, 170, 7342
AFLfast,pdftops,10,97632, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.07, 175, 7342
AFLfast,pdftops,10,103618, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.12, 182, 7342
AFLfast,pdftops,10,108768, 0, 2, 10, 10, 10, 0.09%, 0, 0, 1, 1.14, 188, 7342
