alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pngtest,12,1623354755, 1, 0, 16, 16, 0, 0.00%, 0, 0, 1, 30.48, 128
AFLfast,pngtest,12,1623354775, 1, 1, 16, 15, 0, 0.00%, 0, 0, 1, 31.19, 796
AFLfast,pngtest,12,1623354780, 1, 2, 16, 14, 0, 0.00%, 0, 0, 1, 2.06, 947
AFLfast,pngtest,12,1623354786, 1, 3, 16, 13, 0, 0.00%, 0, 0, 1, 28.66, 1100
AFLfast,pngtest,12,1623354796, 1, 4, 16, 12, 0, 0.00%, 0, 0, 1, 31.22, 1412
AFLfast,pngtest,12,1623354801, 1, 5, 16, 11, 0, 0.00%, 0, 0, 1, 29.43, 1556
AFLfast,pngtest,12,1623354806, 1, 6, 16, 10, 0, 0.00%, 0, 0, 1, 29.15, 1712
AFLfast,pngtest,12,1623354817, 1, 7, 16, 9, 0, 0.00%, 0, 0, 1, 30.96, 2021
AFLfast,pngtest,12,1623354822, 1, 8, 16, 8, 0, 0.00%, 0, 0, 1, 13.64, 2163
AFLfast,pngtest,12,1623354827, 1, 9, 16, 7, 0, 0.00%, 0, 0, 1, 26.69, 2325
AFLfast,pngtest,12,1623354838, 1, 10, 16, 6, 0, 0.00%, 0, 0, 1, 30.64, 2644
AFLfast,pngtest,12,1623354843, 1, 11, 16, 5, 0, 0.00%, 0, 0, 1, 28.11, 2794
AFLfast,pngtest,12,1623354848, 1, 12, 16, 4, 0, 0.00%, 0, 0, 1, 32.57, 2933
AFLfast,pngtest,12,1623354854, 1, 13, 16, 3, 0, 0.00%, 0, 0, 1, 29.69, 3090
AFLfast,pngtest,12,1623354864, 1, 14, 16, 2, 0, 0.00%, 0, 0, 1, 32.48, 3394
AFLfast,pngtest,12,1623354869, 1, 15, 16, 1, 0, 0.00%, 0, 0, 1, 31.32, 3540
AFLfast,pngtest,12,1623354874, 2, 0, 16, 0, 0, 0.00%, 0, 0, 1, 4.64, 3701
AFLfast,pngtest,12,1623354880, 2, 1, 16, 0, 0, 0.00%, 0, 0, 1, 4.82, 3855
AFLfast,pngtest,12,1623354898, 2, 2, 16, 0, 0, 0.00%, 0, 0, 1, 0.19, 3906
AFLfast,pngtest,12,1623354913, 2, 3, 16, 0, 0, 0.00%, 0, 0, 1, 0.07, 3944
AFLfast,pngtest,12,1623354918, 2, 5, 16, 0, 0, 0.00%, 0, 0, 1, 30.54, 4081
AFLfast,pngtest,12,1623354935, 2, 6, 16, 0, 0, 0.00%, 0, 0, 1, 0.25, 4097
AFLfast,pngtest,12,1623354954, 2, 8, 16, 0, 0, 0.00%, 0, 0, 1, 0.06, 4199
AFLfast,pngtest,12,1623354972, 2, 9, 16, 0, 0, 0.00%, 0, 0, 1, 0.25, 4250
AFLfast,pngtest,12,1623354977, 2, 11, 16, 0, 0, 0.00%, 0, 0, 1, 27.08, 4379
AFLfast,pngtest,12,1623354993, 2, 12, 16, 0, 0, 0.00%, 0, 0, 1, 0.25, 4390
AFLfast,pngtest,12,1623355011, 2, 13, 16, 0, 0, 0.00%, 0, 0, 1, 0.25, 4441
AFLfast,pngtest,12,1623355028, 2, 14, 16, 0, 0, 0.00%, 0, 0, 1, 0.31, 4492
AFLfast,pngtest,12,1623355033, 3, 0, 16, 0, 0, 0.00%, 0, 0, 1, 29.76, 4623
AFLfast,pngtest,12,1623355038, 3, 1, 16, 0, 0, 0.00%, 0, 0, 1, 30.81, 4768
AFLfast,pngtest,12,1623355057, 3, 2, 16, 0, 0, 0.00%, 0, 0, 1, 0.17, 4799
AFLfast,pngtest,12,1623355075, 3, 3, 16, 0, 0, 0.00%, 0, 0, 1, 0.12, 4837
AFLfast,pngtest,12,1623355080, 3, 5, 16, 0, 0, 0.00%, 0, 0, 1, 29.55, 4958
AFLfast,pngtest,12,1623355097, 3, 6, 16, 0, 0, 0.00%, 0, 0, 1, 0.06, 4990
AFLfast,pngtest,12,1623355121, 3, 8, 16, 0, 0, 0.00%, 0, 0, 1, 0.05, 5092
AFLfast,pngtest,12,1623355141, 3, 9, 16, 0, 0, 0.00%, 0, 0, 1, 0.06, 5143
AFLfast,pngtest,12,1623355146, 3, 11, 16, 0, 0, 0.00%, 0, 0, 1, 27.48, 5263
AFLfast,pngtest,12,1623355165, 3, 12, 16, 0, 0, 0.00%, 0, 0, 1, 0.11, 5283
AFLfast,pngtest,12,1623355183, 3, 13, 16, 0, 0, 0.00%, 0, 0, 1, 0.18, 5335
AFLfast,pngtest,12,1623355201, 3, 14, 16, 0, 0, 0.00%, 0, 0, 1, 0.37, 5386
AFLfast,pngtest,12,1623355219, 3, 15, 16, 0, 0, 0.00%, 0, 0, 1, 0.38, 5437
AFLfast,pngtest,12,1623355236, 4, 0, 16, 0, 0, 0.00%, 0, 0, 1, 0.00, 5487
AFLfast,pngtest,12,1623355246, 4, 1, 16, 0, 0, 0.00%, 0, 0, 1, 27.31, 5758
AFLfast,pngtest,12,1623355251, 4, 2, 16, 0, 0, 0.00%, 0, 0, 1, 27.69, 5898
AFLfast,pngtest,12,1623355256, 4, 3, 16, 0, 0, 0.00%, 0, 0, 1, 28.68, 6045
AFLfast,pngtest,12,1623355262, 4, 5, 16, 0, 0, 0.00%, 0, 0, 1, 27.45, 6166
AFLfast,pngtest,12,1623355267, 4, 6, 16, 0, 0, 0.00%, 0, 0, 1, 28.12, 6310
AFLfast,pngtest,12,1623355272, 4, 8, 16, 0, 0, 0.00%, 0, 0, 1, 26.79, 6431
AFLfast,pngtest,12,1623355290, 4, 9, 16, 0, 0, 0.00%, 0, 0, 1, 0.24, 6460
AFLfast,pngtest,12,1623355295, 4, 11, 16, 0, 0, 0.00%, 0, 0, 1, 27.88, 6589
AFLfast,pngtest,12,1623355300, 4, 12, 16, 0, 0, 0.00%, 0, 0, 1, 27.95, 6734
AFLfast,pngtest,12,1623355319, 4, 13, 16, 0, 0, 0.00%, 0, 0, 1, 0.22, 6766
AFLfast,pngtest,12,1623355337, 4, 14, 16, 0, 0, 0.00%, 0, 0, 1, 0.31, 6817
AFLfast,pngtest,12,1623355356, 4, 15, 16, 0, 0, 0.00%, 0, 0, 1, 0.29, 6868
AFLfast,pngtest,12,1623355361, 5, 0, 16, 0, 0, 0.00%, 0, 0, 1, 31.35, 7003
AFLfast,pngtest,12,1623355366, 5, 1, 16, 0, 0, 0.00%, 0, 0, 1, 26.92, 7142
AFLfast,pngtest,12,1623355371, 5, 2, 16, 0, 0, 0.00%, 0, 0, 1, 27.66, 7287
AFLfast,pngtest,12,1623355376, 5, 3, 16, 0, 0, 0.00%, 0, 0, 1, 28.35, 7432
AFLfast,pngtest,12,1623355381, 5, 5, 16, 0, 0, 0.00%, 0, 0, 1, 27.37, 7554
AFLfast,pngtest,12,1623355392, 5, 7, 16, 0, 0, 0.00%, 0, 0, 1, 28.21, 7834
AFLfast,pngtest,12,1623355397, 5, 10, 16, 0, 0, 0.00%, 0, 0, 1, 26.35, 7940
AFLfast,pngtest,12,1623355402, 5, 11, 16, 0, 0, 0.00%, 0, 0, 1, 28.11, 8074
AFLfast,pngtest,12,1623355407, 5, 13, 16, 0, 0, 0.00%, 0, 0, 1, 32.26, 8203
AFLfast,pngtest,12,1623355412, 5, 15, 16, 0, 0, 0.00%, 0, 0, 1, 28.45, 8323
AFLfast,pngtest,12,1623355417, 6, 0, 16, 0, 0, 0.00%, 0, 0, 1, 29.49, 8468
AFLfast,pngtest,12,1623355423, 6, 1, 16, 0, 0, 0.00%, 0, 0, 1, 26.81, 8602
AFLfast,pngtest,12,1623355428, 6, 2, 16, 0, 0, 0.00%, 0, 0, 1, 28.06, 8749
AFLfast,pngtest,12,1623355433, 6, 3, 16, 0, 0, 0.00%, 0, 0, 1, 28.46, 8893
AFLfast,pngtest,12,1623355438, 6, 5, 16, 0, 0, 0.00%, 0, 0, 1, 27.79, 9012
AFLfast,pngtest,12,1623355448, 6, 8, 16, 0, 0, 0.00%, 0, 0, 1, 26.71, 9274
AFLfast,pngtest,12,1623355453, 6, 10, 16, 0, 0, 0.00%, 0, 0, 1, 27.56, 9397
AFLfast,pngtest,12,1623355458, 6, 11, 16, 0, 0, 0.00%, 0, 0, 1, 27.81, 9531
AFLfast,pngtest,12,1623355464, 6, 13, 16, 0, 0, 0.00%, 0, 0, 1, 29.22, 9657
AFLfast,pngtest,12,1623355469, 7, 0, 16, 0, 0, 0.00%, 0, 0, 1, 4.37, 9778
AFLfast,pngtest,12,1623355479, 7, 1, 16, 0, 0, 0.00%, 0, 0, 1, 28.87, 10062
AFLfast,pngtest,12,1623355484, 7, 2, 16, 0, 0, 0.00%, 0, 0, 1, 28.21, 10204
AFLfast,pngtest,12,1623355490, 7, 4, 16, 0, 0, 0.00%, 0, 0, 1, 4.68, 10341
AFLfast,pngtest,12,1623355495, 7, 5, 16, 0, 0, 0.00%, 0, 0, 1, 26.84, 10465
AFLfast,pngtest,12,1623355500, 7, 6, 16, 0, 0, 0.00%, 0, 0, 1, 27.32, 10605
AFLfast,pngtest,12,1623355510, 7, 8, 16, 0, 0, 0.00%, 0, 0, 1, 0.30, 10698
AFLfast,pngtest,12,1623355516, 7, 10, 16, 0, 0, 0.00%, 0, 0, 1, 29.13, 10826
AFLfast,pngtest,12,1623355521, 7, 11, 16, 0, 0, 0.00%, 0, 0, 1, 27.86, 10954
