alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,nm-new,12,1623744275, 1, 0, 8, 8, 7, 2.13%, 0, 0, 1, 76.10, 64
AFLfast,nm-new,12,1623744280, 1, 1, 8, 8, 7, 2.13%, 0, 0, 1, 126.77, 799
AFLfast,nm-new,12,1623744290, 1, 1, 21, 21, 7, 2.56%, 0, 0, 2, 103.85, 1955
AFLfast,nm-new,12,1623744295, 1, 1, 34, 34, 7, 2.59%, 0, 0, 2, 86.87, 2379
AFLfast,nm-new,12,1623744300, 1, 1, 39, 39, 7, 2.60%, 0, 0, 2, 76.70, 2756
AFLfast,nm-new,12,1623744493, 1, 1, 44, 44, 7, 2.61%, 0, 0, 2, 0.07, 3118
AFLfast,nm-new,12,1623744498, 1, 1, 55, 55, 7, 2.74%, 0, 0, 2, 71.89, 3479
AFLfast,nm-new,12,1623744503, 1, 1, 61, 61, 7, 2.76%, 0, 0, 2, 70.69, 3840
AFLfast,nm-new,12,1623744508, 1, 1, 64, 64, 7, 2.76%, 0, 0, 2, 45.15, 4173
AFLfast,nm-new,12,1623744715, 1, 1, 65, 65, 7, 2.77%, 0, 0, 2, 0.02, 4310
AFLfast,nm-new,12,1623744721, 1, 1, 71, 71, 7, 2.77%, 0, 0, 2, 75.54, 4686
AFLfast,nm-new,12,1623744726, 1, 1, 73, 73, 7, 2.78%, 0, 0, 2, 68.66, 5026
AFLfast,nm-new,12,1623744731, 1, 1, 76, 76, 7, 2.79%, 0, 0, 2, 68.32, 5379
AFLfast,nm-new,12,1623744933, 1, 1, 78, 78, 7, 2.79%, 0, 0, 2, 61.87, 6092
AFLfast,nm-new,12,1623744939, 1, 1, 80, 80, 7, 2.80%, 0, 0, 2, 60.29, 6380
AFLfast,nm-new,12,1623745142, 1, 1, 82, 82, 7, 2.80%, 0, 0, 2, 67.65, 6836
AFLfast,nm-new,12,1623745147, 1, 1, 84, 84, 7, 2.80%, 0, 0, 2, 68.34, 7179
AFLfast,nm-new,12,1623745152, 1, 1, 87, 87, 7, 2.81%, 0, 0, 2, 64.58, 7499
AFLfast,nm-new,12,1623745341, 1, 1, 88, 88, 7, 2.81%, 0, 0, 2, 0.06, 7566
AFLfast,nm-new,12,1623745347, 1, 1, 91, 91, 7, 2.81%, 0, 0, 2, 68.77, 7914
AFLfast,nm-new,12,1623745352, 1, 1, 95, 95, 7, 2.82%, 0, 0, 2, 66.15, 8250
AFLfast,nm-new,12,1623745357, 1, 1, 98, 98, 7, 2.82%, 0, 0, 2, 67.40, 8602
AFLfast,nm-new,12,1623745558, 1, 1, 99, 99, 7, 2.82%, 0, 0, 2, 66.89, 9017
AFLfast,nm-new,12,1623745563, 1, 1, 102, 102, 7, 2.82%, 0, 0, 2, 69.72, 9376
AFLfast,nm-new,12,1623745568, 1, 1, 104, 104, 7, 2.82%, 0, 0, 2, 67.91, 9723
AFLfast,nm-new,12,1623745765, 1, 1, 106, 106, 7, 2.83%, 0, 0, 2, 72.42, 10107
AFLfast,nm-new,12,1623745770, 1, 1, 109, 109, 7, 2.83%, 0, 0, 2, 70.68, 10463
AFLfast,nm-new,12,1623745775, 1, 1, 113, 113, 7, 2.84%, 0, 0, 2, 70.31, 10818
AFLfast,nm-new,12,1623745972, 1, 1, 114, 114, 7, 2.86%, 0, 0, 2, 67.94, 11200
AFLfast,nm-new,12,1623746182, 1, 1, 115, 115, 7, 2.86%, 0, 0, 2, 0.04, 11878
AFLfast,nm-new,12,1623746187, 1, 1, 116, 116, 7, 2.86%, 0, 0, 2, 66.12, 12224
AFLfast,nm-new,12,1623746197, 1, 1, 118, 118, 7, 2.86%, 0, 0, 2, 65.87, 12905
AFLfast,nm-new,12,1623746400, 1, 1, 120, 120, 7, 2.86%, 0, 0, 2, 68.15, 13290
AFLfast,nm-new,12,1623746623, 1, 1, 121, 121, 7, 2.86%, 0, 0, 2, 63.82, 14923
AFLfast,nm-new,12,1623746818, 1, 1, 122, 122, 7, 2.87%, 0, 0, 2, 66.34, 15350
AFLfast,nm-new,12,1623746823, 1, 1, 125, 125, 7, 2.89%, 0, 0, 2, 69.07, 15710
AFLfast,nm-new,12,1623746828, 1, 1, 126, 126, 7, 2.89%, 0, 0, 2, 67.31, 16042
AFLfast,nm-new,12,1623747033, 1, 1, 127, 127, 7, 2.90%, 0, 0, 2, 61.85, 16662
