alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pdftops,7,1623655122, 1, 0, 10, 10, 0, 0.00%, 0, 0, 1, 1.00, 80
AFLfast,pdftops,7,1623655154, 1, 1, 10, 9, 0, 0.00%, 0, 0, 1, 0.40, 134
AFLfast,pdftops,7,1623655230, 1, 2, 10, 8, 0, 0.00%, 0, 0, 1, 0.13, 234
AFLfast,pdftops,7,1623655267, 1, 2, 10, 8, 0, 0.00%, 1, 0, 1, 2.80, 327
AFLfast,pdftops,7,1623655275, 1, 3, 10, 7, 0, 0.00%, 1, 0, 1, 0.17, 336
AFLfast,pdftops,7,1623655330, 1, 4, 10, 6, 0, 0.00%, 1, 0, 1, 0.20, 438
AFLfast,pdftops,7,1623655381, 1, 5, 10, 5, 0, 0.00%, 1, 0, 1, 0.20, 540
AFLfast,pdftops,7,1623655418, 1, 6, 10, 4, 0, 0.00%, 1, 0, 1, 2.64, 618
AFLfast,pdftops,7,1623655444, 1, 7, 10, 3, 0, 0.00%, 1, 0, 1, 3.80, 726
AFLfast,pdftops,7,1623655465, 1, 8, 10, 2, 0, 0.00%, 1, 0, 1, 0.31, 820
AFLfast,pdftops,7,1623655518, 1, 9, 10, 1, 0, 0.00%, 1, 0, 1, 0.24, 922
AFLfast,pdftops,7,1623655568, 2, 0, 10, 0, 0, 0.00%, 1, 0, 1, 0.00, 1023
AFLfast,pdftops,7,1623655738, 2, 1, 10, 0, 0, 0.00%, 1, 0, 1, 0.01, 1040
AFLfast,pdftops,7,1623655766, 2, 2, 10, 0, 0, 0.00%, 1, 0, 1, 0.57, 1065
AFLfast,pdftops,7,1623655783, 2, 3, 10, 0, 0, 0.00%, 1, 0, 1, 0.22, 1090
AFLfast,pdftops,7,1623655814, 2, 4, 10, 0, 0, 0.00%, 1, 0, 1, 0.15, 1115
AFLfast,pdftops,7,1623655834, 2, 5, 10, 0, 0, 0.00%, 1, 0, 1, 0.21, 1140
AFLfast,pdftops,7,1623655851, 2, 6, 10, 0, 0, 0.00%, 1, 0, 1, 2.92, 1169
AFLfast,pdftops,7,1623655856, 2, 7, 10, 0, 0, 0.00%, 1, 0, 1, 0.50, 1184
AFLfast,pdftops,7,1623655867, 2, 8, 10, 0, 0, 0.00%, 1, 0, 1, 0.70, 1213
AFLfast,pdftops,7,1623655884, 2, 9, 10, 0, 0, 0.00%, 1, 0, 1, 0.29, 1234
AFLfast,pdftops,7,1623655907, 3, 0, 10, 0, 0, 0.00%, 1, 0, 1, 0.00, 1258
AFLfast,pdftops,7,1623655956, 3, 1, 10, 0, 0, 0.00%, 1, 0, 1, 1.00, 1313
AFLfast,pdftops,7,1623655972, 3, 2, 10, 0, 0, 0.00%, 1, 0, 1, 2.24, 1342
AFLfast,pdftops,7,1623655983, 3, 3, 10, 0, 0, 0.00%, 1, 0, 1, 3.31, 1368
AFLfast,pdftops,7,1623655993, 3, 4, 10, 0, 0, 0.00%, 1, 0, 1, 4.08, 1390
AFLfast,pdftops,7,1623656004, 3, 5, 10, 0, 0, 0.00%, 1, 0, 1, 0.56, 1411
AFLfast,pdftops,7,1623656015, 3, 6, 10, 0, 0, 0.00%, 1, 0, 1, 1.58, 1429
AFLfast,pdftops,7,1623656027, 3, 7, 10, 0, 0, 0.00%, 1, 0, 1, 0.37, 1454
AFLfast,pdftops,7,1623656037, 3, 8, 10, 0, 0, 0.00%, 1, 0, 1, 0.62, 1480
AFLfast,pdftops,7,1623656053, 3, 9, 10, 0, 0, 0.00%, 1, 0, 1, 0.33, 1504
AFLfast,pdftops,7,1623656080, 4, 0, 10, 0, 0, 0.00%, 1, 0, 1, 0.65, 1529
AFLfast,pdftops,7,1623656092, 4, 0, 10, 0, 0, 0.00%, 1, 1, 1, 0.82, 1536
AFLfast,pdftops,7,1623656125, 4, 1, 10, 0, 0, 0.00%, 1, 1, 1, 1.96, 1583
AFLfast,pdftops,7,1623656141, 4, 2, 10, 0, 0, 0.00%, 1, 1, 1, 2.75, 1616
AFLfast,pdftops,7,1623656148, 4, 3, 10, 0, 0, 0.00%, 1, 1, 1, 0.51, 1630
