alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,strings,1,176, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 401.41, 57, 85
AFLfast,strings,1,5430, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.39, 91, 85
AFLfast,strings,1,10670, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.46, 125, 85
AFLfast,strings,1,15926, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.46, 159, 85
AFLfast,strings,1,20937, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.42, 191, 85
AFLfast,strings,1,25951, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.40, 223, 85
AFLfast,strings,1,30980, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.38, 255, 85
AFLfast,strings,1,35984, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.38, 287, 85
AFLfast,strings,1,41077, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.32, 319, 85
AFLfast,strings,1,46255, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 6.03, 350, 85
AFLfast,strings,1,51433, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 5.72, 379, 85
AFLfast,strings,1,56462, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 5.61, 407, 85
AFLfast,strings,1,61695, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 5.23, 434, 85
AFLfast,strings,1,66781, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 5.23, 461, 85
AFLfast,strings,1,72097, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 5.07, 488, 85
AFLfast,strings,1,77137, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.81, 512, 85
AFLfast,strings,1,82309, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.66, 536, 85
AFLfast,strings,1,87413, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.68, 560, 85
AFLfast,strings,1,92537, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.65, 584, 85
AFLfast,strings,1,97566, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.71, 608, 85
AFLfast,strings,1,102785, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.63, 632, 85
AFLfast,strings,1,107845, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.70, 656, 85
AFLfast,strings,1,112854, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.61, 679, 85
AFLfast,strings,1,118081, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.59, 703, 85
AFLfast,strings,1,123145, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.65, 727, 85
AFLfast,strings,1,128265, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.68, 751, 85
AFLfast,strings,1,133340, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.66, 775, 85
AFLfast,strings,1,138536, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.75, 800, 85
AFLfast,strings,1,143881, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.92, 827, 85
AFLfast,strings,1,149003, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.74, 851, 85
AFLfast,strings,1,154240, 0, 3, 7, 7, 3, 0.00%, 0, 0, 1, 4.74, 876, 85
