alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,size,14,9372, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 40.56, 437, 911
AFLfast,size,14,14636, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 34.12, 607, 911
AFLfast,size,14,19769, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 32.68, 773, 911
AFLfast,size,14,24840, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 32.16, 935, 911
AFLfast,size,14,30068, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 32.73, 1106, 911
AFLfast,size,14,35265, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 33.22, 1278, 911
AFLfast,size,14,40408, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 33.04, 1446, 911
AFLfast,size,14,45599, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 32.86, 1617, 911
AFLfast,size,14,50684, 0, 2, 7, 7, 6, 0.01%, 0, 0, 1, 32.22, 1781, 911
AFLfast,size,14,59774, 0, 2, 8, 8, 6, 0.01%, 0, 0, 2, 5.35, 1845, 1001
AFLfast,size,14,68142, 0, 2, 9, 9, 6, 0.01%, 0, 0, 2, 5.32, 1886, 1150
AFLfast,size,14,76447, 0, 2, 10, 10, 6, 0.01%, 0, 0, 2, 5.30, 1927, 1157
AFLfast,size,14,84845, 0, 2, 11, 11, 6, 0.01%, 0, 0, 2, 5.27, 1968, 1170
AFLfast,size,14,93376, 0, 2, 12, 12, 6, 0.01%, 0, 0, 2, 6.37, 2016, 1170
AFLfast,size,14,101927, 0, 2, 13, 13, 6, 0.01%, 0, 0, 2, 6.28, 2058, 1171
AFLfast,size,14,110621, 0, 2, 14, 14, 6, 0.01%, 0, 0, 2, 5.20, 2114, 1202
AFLfast,size,14,119362, 0, 2, 15, 15, 6, 0.01%, 0, 0, 2, 5.00, 2169, 1202
AFLfast,size,14,128207, 0, 2, 16, 16, 6, 0.01%, 0, 0, 2, 4.95, 2226, 1212
AFLfast,size,14,137261, 0, 2, 17, 17, 6, 0.01%, 0, 0, 2, 8.13, 2291, 1212
AFLfast,size,14,145498, 0, 2, 18, 18, 6, 0.01%, 0, 0, 2, 7.96, 2335, 1212
