alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pngtest,13,197, 0, 3, 18, 16, 15, 0.02%, 0, 0, 1, 29000.00, 145, 1444
AFLfast,pngtest,13,75335, 0, 3, 19, 17, 15, 0.02%, 0, 0, 2, 2.14, 305, 1448
AFLfast,pngtest,13,120962, 0, 3, 20, 18, 15, 0.02%, 0, 0, 2, 0.91, 346, 1454
AFLfast,pngtest,13,166738, 0, 3, 21, 19, 15, 0.02%, 0, 0, 2, 0.91, 387, 1458
AFLfast,pngtest,13,216675, 0, 3, 22, 20, 15, 0.02%, 0, 0, 2, 2.23, 430, 1475
AFLfast,pngtest,13,264406, 0, 3, 23, 21, 15, 0.02%, 0, 0, 2, 2.11, 475, 1478
AFLfast,pngtest,13,312050, 0, 3, 24, 22, 15, 0.02%, 0, 0, 2, 2.17, 521, 1479
AFLfast,pngtest,13,357564, 0, 3, 25, 23, 15, 0.02%, 0, 0, 2, 2.20, 563, 1479
AFLfast,pngtest,13,402429, 0, 3, 26, 24, 15, 0.02%, 0, 0, 2, 0.92, 604, 1481
AFLfast,pngtest,13,448336, 0, 3, 27, 25, 15, 0.02%, 0, 0, 2, 2.06, 646, 1511
AFLfast,pngtest,13,453114, 0, 3, 27, 25, 15, 0.02%, 0, 0, 2, 1.99, 655, 1511
AFLfast,pngtest,13,504740, 0, 3, 28, 26, 15, 0.02%, 0, 0, 2, 1.98, 703, 1575
AFLfast,pngtest,13,550624, 0, 3, 29, 27, 15, 0.02%, 0, 0, 2, 1.91, 744, 1576
AFLfast,pngtest,13,598783, 0, 3, 30, 28, 15, 0.02%, 0, 0, 2, 1.82, 791, 1578
AFLfast,pngtest,13,603878, 0, 3, 30, 28, 15, 0.02%, 0, 0, 2, 2.44, 801, 1578
AFLfast,pngtest,13,609198, 0, 3, 30, 28, 15, 0.02%, 0, 0, 2, 2.18, 811, 1578
AFLfast,pngtest,13,656389, 0, 3, 31, 29, 15, 0.02%, 0, 0, 2, 2.07, 853, 1579
AFLfast,pngtest,13,701682, 0, 3, 32, 30, 15, 0.02%, 0, 0, 2, 0.91, 894, 1582
AFLfast,pngtest,13,706985, 0, 3, 32, 30, 15, 0.02%, 0, 0, 2, 1.55, 904, 1582
AFLfast,pngtest,13,752149, 0, 3, 33, 31, 15, 0.02%, 0, 0, 2, 1.51, 945, 1583
