alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,xmlcatalog,9,1623652873, 1, 0, 50, 50, 1, 0.37%, 0, 0, 1, 76.22, 400
AFLfast,xmlcatalog,9,1623652878, 1, 16, 80, 80, 1, 0.61%, 0, 0, 2, 75.51, 787
AFLfast,xmlcatalog,9,1623652883, 1, 16, 100, 100, 1, 0.64%, 0, 0, 2, 71.37, 1148
AFLfast,xmlcatalog,9,1623652888, 1, 16, 109, 109, 1, 0.66%, 0, 0, 2, 69.98, 1517
AFLfast,xmlcatalog,9,1623652893, 1, 16, 112, 112, 1, 0.66%, 0, 0, 2, 69.22, 1874
AFLfast,xmlcatalog,9,1623652898, 1, 16, 125, 125, 1, 0.67%, 0, 0, 2, 67.49, 2165
AFLfast,xmlcatalog,9,1623652904, 1, 16, 131, 131, 1, 0.68%, 0, 0, 2, 48.95, 2391
AFLfast,xmlcatalog,9,1623652909, 1, 16, 136, 136, 1, 0.68%, 0, 0, 2, 40.13, 2583
AFLfast,xmlcatalog,9,1623652914, 1, 16, 139, 139, 1, 0.68%, 0, 0, 2, 36.28, 2763
AFLfast,xmlcatalog,9,1623652919, 1, 16, 141, 141, 1, 0.68%, 0, 0, 2, 35.96, 2943
AFLfast,xmlcatalog,9,1623652924, 1, 16, 145, 145, 1, 0.69%, 0, 0, 2, 34.73, 3117
AFLfast,xmlcatalog,9,1623652929, 1, 16, 146, 146, 1, 0.69%, 0, 0, 2, 6.97, 3230
AFLfast,xmlcatalog,9,1623653233, 1, 50, 146, 145, 44, 0.69%, 0, 0, 2, 31.22, 13613
AFLfast,xmlcatalog,9,1623653254, 1, 50, 148, 147, 44, 0.69%, 0, 0, 3, 32.19, 14304
AFLfast,xmlcatalog,9,1623653264, 1, 50, 149, 148, 44, 0.69%, 0, 0, 3, 26.22, 14617
AFLfast,xmlcatalog,9,1623653274, 1, 50, 150, 149, 44, 0.69%, 0, 0, 3, 31.19, 14942
AFLfast,xmlcatalog,9,1623653331, 1, 50, 151, 150, 44, 0.69%, 0, 0, 3, 29.64, 16730
AFLfast,xmlcatalog,9,1623653337, 1, 50, 152, 151, 44, 0.69%, 0, 0, 3, 30.99, 16899
AFLfast,xmlcatalog,9,1623653342, 1, 50, 153, 152, 44, 0.69%, 0, 0, 3, 31.42, 17059
