alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,tcpdump,1,210, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 832.51, 169, 82
AFLfast,tcpdump,1,5288, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 6.08, 200, 82
AFLfast,tcpdump,1,10324, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 5.02, 224, 82
AFLfast,tcpdump,1,15484, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 4.65, 248, 82
AFLfast,tcpdump,1,20560, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 4.68, 273, 82
AFLfast,tcpdump,1,25616, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 4.61, 297, 82
AFLfast,tcpdump,1,30784, 0, 0, 21, 1, 1, 0.00%, 0, 0, 1, 4.50, 320, 82
AFLfast,tcpdump,1,36044, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.61, 345, 82
AFLfast,tcpdump,1,41076, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.82, 371, 82
AFLfast,tcpdump,1,46192, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.63, 395, 82
AFLfast,tcpdump,1,51356, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.45, 418, 82
AFLfast,tcpdump,1,56472, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.40, 441, 82
AFLfast,tcpdump,1,61488, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.29, 462, 82
AFLfast,tcpdump,1,66700, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.11, 483, 82
AFLfast,tcpdump,1,71804, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 3.97, 503, 82
AFLfast,tcpdump,1,76836, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 3.97, 523, 82
AFLfast,tcpdump,1,81840, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.19, 544, 82
AFLfast,tcpdump,1,86856, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.19, 565, 82
AFLfast,tcpdump,1,92068, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.22, 587, 82
AFLfast,tcpdump,1,97168, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.43, 611, 82
AFLfast,tcpdump,1,102224, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.18, 632, 82
AFLfast,tcpdump,1,107348, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.11, 653, 82
AFLfast,tcpdump,1,112520, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.22, 675, 82
AFLfast,tcpdump,1,117620, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.19, 696, 82
AFLfast,tcpdump,1,122636, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.21, 717, 82
AFLfast,tcpdump,1,127656, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.23, 738, 82
AFLfast,tcpdump,1,132808, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 3.97, 758, 82
AFLfast,tcpdump,1,137980, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.09, 779, 82
AFLfast,tcpdump,1,143024, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.04, 799, 82
AFLfast,tcpdump,1,148116, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.26, 821, 82
AFLfast,tcpdump,1,153468, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.33, 844, 82
AFLfast,tcpdump,1,158612, 0, 0, 21, 0, 0, 0.00%, 0, 0, 1, 4.56, 868, 82
