alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pdftotext,14,51285, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 6.32, 405, 5615
AFLfast,pdftotext,14,56502, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 4.59, 424, 5615
AFLfast,pdftotext,14,61660, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 4.04, 443, 5615
AFLfast,pdftotext,14,66881, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.93, 463, 5615
AFLfast,pdftotext,14,72004, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.84, 482, 5615
AFLfast,pdftotext,14,77074, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.66, 500, 5615
AFLfast,pdftotext,14,82446, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.67, 519, 5615
AFLfast,pdftotext,14,87570, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.72, 538, 5615
AFLfast,pdftotext,14,92734, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.65, 556, 5615
AFLfast,pdftotext,14,97911, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.66, 574, 5615
AFLfast,pdftotext,14,103073, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.85, 594, 5615
AFLfast,pdftotext,14,108324, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.67, 612, 5615
AFLfast,pdftotext,14,113400, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.83, 631, 5615
AFLfast,pdftotext,14,118604, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.91, 651, 5615
AFLfast,pdftotext,14,123850, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.79, 670, 5615
AFLfast,pdftotext,14,128986, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.93, 690, 5615
AFLfast,pdftotext,14,134001, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.80, 708, 5615
AFLfast,pdftotext,14,139073, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.86, 727, 5615
AFLfast,pdftotext,14,144106, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.97, 746, 5615
AFLfast,pdftotext,14,149422, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.90, 766, 5615
AFLfast,pdftotext,14,154603, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.77, 784, 5615
AFLfast,pdftotext,14,159666, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.66, 802, 5615
AFLfast,pdftotext,14,164888, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.78, 822, 5615
AFLfast,pdftotext,14,170228, 0, 5, 10, 10, 10, 0.07%, 0, 0, 1, 3.72, 841, 5615
