alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,nm-new,6,1623743592, 1, 0, 6, 6, 6, 2.53%, 0, 0, 1, 179.10, 48
AFLfast,nm-new,6,1623743602, 1, 0, 26, 26, 6, 2.88%, 0, 0, 2, 137.24, 1790
AFLfast,nm-new,6,1623743607, 1, 0, 33, 33, 6, 2.91%, 0, 0, 2, 103.94, 2270
AFLfast,nm-new,6,1623744233, 1, 0, 36, 36, 6, 2.92%, 0, 0, 2, 46.59, 2723
AFLfast,nm-new,6,1623744238, 1, 0, 40, 40, 6, 2.93%, 0, 0, 2, 47.49, 2971
AFLfast,nm-new,6,1623744243, 1, 0, 42, 42, 6, 2.93%, 0, 0, 2, 46.66, 3207
AFLfast,nm-new,6,1623744248, 1, 0, 45, 45, 6, 2.94%, 0, 0, 2, 43.90, 3432
AFLfast,nm-new,6,1623745297, 1, 0, 46, 46, 6, 2.95%, 0, 0, 2, 36.27, 3781
AFLfast,nm-new,6,1623745302, 1, 0, 47, 47, 6, 2.95%, 0, 0, 2, 38.77, 3982
AFLfast,nm-new,6,1623745307, 1, 0, 49, 49, 6, 2.95%, 0, 0, 2, 34.80, 4159
AFLfast,nm-new,6,1623745317, 1, 0, 50, 50, 6, 2.95%, 0, 0, 2, 35.01, 4497
AFLfast,nm-new,6,1623746417, 1, 0, 51, 51, 6, 2.96%, 0, 0, 2, 0.01, 4663
AFLfast,nm-new,6,1623746427, 1, 0, 52, 52, 6, 2.96%, 0, 0, 2, 32.82, 5002
AFLfast,nm-new,6,1623746432, 1, 0, 53, 53, 6, 2.96%, 0, 0, 2, 33.98, 5174
AFLfast,nm-new,6,1623746442, 1, 0, 55, 55, 6, 2.96%, 0, 0, 2, 33.64, 5527
AFLfast,nm-new,6,1623746447, 1, 0, 56, 56, 6, 2.96%, 0, 0, 2, 33.56, 5697
AFLfast,nm-new,6,1623747518, 1, 0, 58, 58, 6, 2.97%, 0, 0, 2, 0.00, 5743
AFLfast,nm-new,6,1623747523, 1, 0, 59, 59, 6, 2.98%, 0, 0, 2, 18.53, 5836
AFLfast,nm-new,6,1623747528, 1, 0, 61, 61, 6, 2.98%, 0, 0, 2, 31.78, 6013
AFLfast,nm-new,6,1623747548, 1, 0, 62, 62, 6, 2.98%, 0, 0, 2, 31.77, 6627
AFLfast,nm-new,6,1623747553, 1, 0, 63, 63, 6, 2.98%, 0, 0, 2, 30.70, 6783
AFLfast,nm-new,6,1623748632, 1, 0, 64, 64, 6, 2.98%, 0, 0, 2, 16.34, 6900
AFLfast,nm-new,6,1623748637, 1, 0, 65, 65, 6, 2.98%, 0, 0, 2, 27.27, 7054
AFLfast,nm-new,6,1623748652, 1, 0, 67, 67, 6, 2.99%, 0, 0, 2, 33.79, 7570
AFLfast,nm-new,6,1623748658, 1, 0, 70, 70, 6, 2.99%, 0, 0, 2, 34.06, 7745
AFLfast,nm-new,6,1623749719, 1, 0, 71, 71, 6, 2.99%, 0, 0, 2, 0.00, 7895
AFLfast,nm-new,6,1623749729, 1, 0, 72, 72, 6, 2.99%, 0, 0, 2, 26.37, 8208
AFLfast,nm-new,6,1623749734, 1, 0, 73, 73, 6, 2.99%, 0, 0, 2, 28.83, 8343
AFLfast,nm-new,6,1623749740, 1, 0, 74, 74, 6, 2.99%, 0, 0, 2, 30.77, 8489
AFLfast,nm-new,6,1623749755, 1, 0, 75, 75, 6, 2.99%, 0, 0, 2, 20.38, 8819
AFLfast,nm-new,6,1623750853, 1, 0, 76, 76, 6, 2.99%, 0, 0, 2, 33.81, 9124
AFLfast,nm-new,6,1623750869, 1, 0, 77, 77, 6, 3.00%, 0, 0, 2, 23.31, 9479
AFLfast,nm-new,6,1623750879, 1, 0, 78, 78, 6, 3.00%, 0, 0, 2, 23.11, 9731
AFLfast,nm-new,6,1623751967, 1, 0, 80, 80, 6, 3.01%, 0, 0, 2, 1.34, 10273
AFLfast,nm-new,6,1623751977, 1, 0, 82, 82, 6, 3.02%, 0, 0, 2, 31.32, 10488
AFLfast,nm-new,6,1623751982, 1, 0, 83, 83, 6, 3.02%, 0, 0, 2, 33.15, 10662
AFLfast,nm-new,6,1623751987, 1, 0, 84, 84, 6, 3.02%, 0, 0, 2, 30.17, 10818
AFLfast,nm-new,6,1623751992, 1, 0, 87, 87, 6, 3.02%, 0, 0, 2, 32.66, 10988
AFLfast,nm-new,6,1623753056, 1, 0, 88, 88, 6, 3.02%, 0, 0, 2, 32.81, 11402
AFLfast,nm-new,6,1623753066, 1, 0, 90, 90, 6, 3.03%, 0, 0, 2, 32.27, 11726
AFLfast,nm-new,6,1623753071, 1, 0, 91, 91, 6, 3.03%, 0, 0, 2, 31.98, 11890
AFLfast,nm-new,6,1623753077, 1, 0, 92, 92, 6, 3.03%, 0, 0, 2, 32.74, 12058
AFLfast,nm-new,6,1623754133, 1, 0, 93, 93, 6, 3.03%, 0, 0, 2, 34.64, 12819
AFLfast,nm-new,6,1623754143, 1, 0, 94, 94, 6, 3.03%, 0, 0, 2, 31.15, 13154
AFLfast,nm-new,6,1623755218, 1, 0, 95, 95, 6, 3.03%, 0, 0, 2, 23.75, 13324
AFLfast,nm-new,6,1623755238, 1, 0, 96, 96, 6, 3.03%, 0, 0, 2, 21.32, 13741
AFLfast,nm-new,6,1623755248, 1, 0, 97, 97, 6, 3.03%, 0, 0, 2, 26.70, 14006
AFLfast,nm-new,6,1623756331, 1, 0, 98, 98, 6, 3.03%, 0, 0, 2, 36.36, 14427
AFLfast,nm-new,6,1623756336, 1, 0, 99, 99, 6, 3.03%, 0, 0, 2, 31.22, 14577
AFLfast,nm-new,6,1623756342, 1, 0, 103, 103, 6, 3.03%, 0, 0, 2, 30.50, 14740
AFLfast,nm-new,6,1623756357, 1, 0, 104, 104, 6, 3.03%, 0, 0, 2, 22.56, 15086
AFLfast,nm-new,6,1623756362, 1, 0, 106, 106, 6, 3.04%, 0, 0, 2, 26.78, 15223
AFLfast,nm-new,6,1623757391, 1, 0, 107, 107, 6, 3.04%, 0, 0, 2, 0.00, 15351
AFLfast,nm-new,6,1623757396, 1, 0, 109, 109, 6, 3.04%, 0, 0, 2, 27.43, 15515
AFLfast,nm-new,6,1623757406, 1, 0, 111, 111, 6, 3.04%, 0, 0, 2, 36.03, 15885
AFLfast,nm-new,6,1623757421, 1, 0, 112, 112, 6, 3.05%, 0, 0, 2, 28.07, 16355
AFLfast,nm-new,6,1623758572, 1, 0, 114, 114, 6, 3.05%, 0, 0, 2, 39.54, 16594
AFLfast,nm-new,6,1623758577, 1, 0, 115, 115, 6, 3.05%, 0, 0, 2, 24.89, 16713
AFLfast,nm-new,6,1623758582, 1, 0, 116, 116, 6, 3.05%, 0, 0, 2, 32.45, 16880
AFLfast,nm-new,6,1623759602, 1, 0, 117, 117, 6, 3.05%, 0, 0, 2, 0.00, 17479
AFLfast,nm-new,6,1623759617, 1, 0, 118, 118, 6, 3.05%, 0, 0, 2, 32.45, 18008
AFLfast,nm-new,6,1623759623, 1, 0, 119, 119, 6, 3.05%, 0, 0, 2, 30.61, 18158
AFLfast,nm-new,6,1623759628, 1, 0, 121, 121, 6, 3.05%, 0, 0, 2, 35.18, 18341
AFLfast,nm-new,6,1623759633, 1, 0, 122, 122, 6, 3.05%, 0, 0, 2, 34.45, 18521
AFLfast,nm-new,6,1623760631, 1, 0, 123, 123, 6, 3.07%, 0, 0, 2, 34.43, 18730
AFLfast,nm-new,6,1623760636, 1, 0, 124, 124, 6, 3.07%, 0, 0, 2, 38.50, 18932
AFLfast,nm-new,6,1623761813, 1, 0, 125, 125, 6, 3.08%, 0, 0, 2, 0.00, 19591
AFLfast,nm-new,6,1623761823, 1, 0, 128, 128, 6, 3.08%, 0, 0, 2, 38.51, 19977
AFLfast,nm-new,6,1623761838, 1, 0, 130, 130, 6, 3.08%, 0, 0, 2, 35.79, 20499
AFLfast,nm-new,6,1623762847, 1, 0, 131, 131, 6, 3.08%, 0, 0, 2, 25.17, 20779
AFLfast,nm-new,6,1623763886, 1, 0, 132, 132, 6, 3.08%, 0, 0, 2, 35.30, 21773
AFLfast,nm-new,6,1623763892, 1, 0, 133, 133, 6, 3.08%, 0, 0, 2, 39.42, 21982
AFLfast,nm-new,6,1623763897, 1, 0, 134, 134, 6, 3.08%, 0, 0, 2, 40.03, 22194
AFLfast,nm-new,6,1623763902, 1, 0, 135, 135, 6, 3.08%, 0, 0, 2, 39.67, 22400
AFLfast,nm-new,6,1623764917, 1, 0, 136, 136, 6, 3.08%, 0, 0, 2, 34.86, 23473
AFLfast,nm-new,6,1623764922, 1, 0, 137, 137, 6, 3.09%, 0, 0, 2, 35.42, 23657
AFLfast,nm-new,6,1623765976, 1, 0, 139, 139, 6, 3.09%, 0, 0, 2, 37.90, 24690
AFLfast,nm-new,6,1623766990, 1, 0, 140, 140, 6, 3.09%, 0, 0, 2, 37.79, 25223
AFLfast,nm-new,6,1623767000, 1, 0, 141, 141, 6, 3.09%, 0, 0, 2, 37.70, 25610
AFLfast,nm-new,6,1623768011, 1, 0, 142, 142, 6, 3.09%, 0, 0, 2, 37.84, 26422
AFLfast,nm-new,6,1623768016, 1, 0, 143, 143, 6, 3.10%, 0, 0, 2, 39.01, 26625
AFLfast,nm-new,6,1623768022, 1, 0, 144, 144, 6, 3.10%, 0, 0, 2, 38.39, 26824
AFLfast,nm-new,6,1623769142, 1, 0, 145, 145, 6, 3.10%, 0, 0, 2, 38.96, 27123
AFLfast,nm-new,6,1623769152, 1, 0, 146, 146, 6, 3.10%, 0, 0, 2, 41.41, 27545
AFLfast,nm-new,6,1623769157, 1, 0, 147, 147, 6, 3.10%, 0, 0, 2, 40.94, 27751
AFLfast,nm-new,6,1623770156, 1, 0, 149, 149, 6, 3.12%, 0, 0, 2, 40.02, 28165
AFLfast,nm-new,6,1623770167, 1, 0, 150, 150, 6, 3.12%, 0, 0, 2, 41.02, 28577
AFLfast,nm-new,6,1623771177, 1, 0, 151, 151, 6, 3.12%, 0, 0, 2, 41.15, 29843
AFLfast,nm-new,6,1623772185, 1, 0, 152, 152, 6, 3.12%, 0, 0, 2, 31.13, 30224
AFLfast,nm-new,6,1623774241, 1, 0, 153, 153, 6, 3.12%, 0, 0, 2, 37.21, 32291
AFLfast,nm-new,6,1623775349, 1, 0, 154, 154, 6, 3.14%, 0, 0, 2, 37.92, 33728
AFLfast,nm-new,6,1623776354, 1, 0, 156, 156, 6, 3.14%, 0, 0, 2, 35.98, 34352
AFLfast,nm-new,6,1623776365, 1, 0, 157, 157, 6, 3.14%, 0, 0, 2, 34.99, 34714
AFLfast,nm-new,6,1623777375, 1, 1, 157, 156, 65, 3.14%, 0, 0, 2, 0.00, 35206
AFLfast,nm-new,6,1623777385, 1, 1, 176, 175, 65, 3.16%, 0, 0, 2, 140.02, 36802
AFLfast,nm-new,6,1623777390, 1, 1, 190, 189, 65, 3.19%, 0, 0, 2, 134.06, 37473
AFLfast,nm-new,6,1623777396, 1, 1, 191, 190, 65, 3.23%, 0, 0, 2, 1.25, 37536
AFLfast,nm-new,6,1623777401, 1, 1, 198, 197, 65, 3.28%, 0, 0, 2, 140.07, 38222
AFLfast,nm-new,6,1623777408, 1, 1, 201, 200, 65, 3.29%, 0, 0, 2, 4.53, 38640
AFLfast,nm-new,6,1623777414, 1, 1, 207, 206, 65, 3.29%, 0, 0, 2, 138.04, 39314
AFLfast,nm-new,6,1623777422, 1, 1, 209, 208, 65, 3.29%, 0, 0, 2, 4.84, 39728
AFLfast,nm-new,6,1623777427, 1, 1, 213, 212, 65, 3.29%, 0, 0, 2, 125.83, 40370
AFLfast,nm-new,6,1623777435, 1, 1, 217, 216, 65, 3.29%, 0, 0, 2, 3.97, 40816
AFLfast,nm-new,6,1623777440, 1, 1, 219, 218, 65, 3.29%, 0, 0, 2, 125.84, 41500
AFLfast,nm-new,6,1623777448, 1, 1, 221, 220, 65, 3.32%, 0, 0, 2, 3.96, 41872
AFLfast,nm-new,6,1623777453, 1, 1, 227, 226, 65, 3.32%, 0, 0, 2, 129.39, 42544
AFLfast,nm-new,6,1623777461, 1, 1, 228, 227, 65, 3.33%, 0, 0, 2, 2.90, 42952
AFLfast,nm-new,6,1623777466, 1, 1, 233, 232, 65, 3.33%, 0, 0, 2, 130.03, 43592
AFLfast,nm-new,6,1623777474, 1, 1, 236, 235, 65, 3.34%, 0, 0, 2, 3.63, 44040
