alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,pdftops,10,1626118375, 1, 0, 10, 10, 0, 0.00%, 0, 0, 1, 11.12, 80
AFLfast,pdftops,10,1626118385, 1, 1, 10, 9, 0, 0.00%, 0, 0, 1, 12.36, 225
AFLfast,pdftops,10,1626118390, 1, 2, 10, 8, 0, 0.00%, 0, 0, 1, 14.26, 288
AFLfast,pdftops,10,1626118395, 1, 3, 10, 7, 0, 0.00%, 0, 0, 1, 15.94, 370
AFLfast,pdftops,10,1626118406, 1, 4, 10, 6, 0, 0.00%, 0, 0, 1, 10.28, 463
AFLfast,pdftops,10,1626118416, 1, 5, 10, 5, 0, 0.00%, 0, 0, 1, 18.85, 604
AFLfast,pdftops,10,1626118421, 1, 6, 10, 4, 0, 0.00%, 0, 0, 1, 18.67, 689
AFLfast,pdftops,10,1626118431, 1, 7, 10, 3, 0, 0.00%, 1, 0, 1, 15.49, 867
AFLfast,pdftops,10,1626118436, 1, 8, 10, 2, 0, 0.00%, 3, 0, 1, 13.47, 926
AFLfast,pdftops,10,1626118446, 1, 9, 10, 1, 0, 0.00%, 3, 0, 1, 12.61, 1027
AFLfast,pdftops,10,1626118457, 2, 0, 10, 0, 0, 0.00%, 3, 0, 1, 23.97, 1139
AFLfast,pdftops,10,1626118489, 2, 1, 10, 0, 0, 0.00%, 3, 0, 1, 0.03, 1151
AFLfast,pdftops,10,1626118525, 2, 2, 10, 0, 0, 0.00%, 3, 0, 1, 0.03, 1170
AFLfast,pdftops,10,1626118555, 2, 3, 10, 0, 0, 0.00%, 3, 0, 1, 0.04, 1195
AFLfast,pdftops,10,1626118594, 2, 4, 10, 0, 0, 0.00%, 3, 0, 1, 0.08, 1220
AFLfast,pdftops,10,1626118627, 2, 5, 10, 0, 0, 0.00%, 3, 0, 1, 0.06, 1245
AFLfast,pdftops,10,1626118659, 2, 6, 10, 0, 0, 0.00%, 3, 0, 1, 0.10, 1270
AFLfast,pdftops,10,1626118694, 2, 7, 10, 0, 0, 0.00%, 3, 0, 1, 0.06, 1308
AFLfast,pdftops,10,1626118733, 2, 8, 10, 0, 0, 0.00%, 3, 0, 1, 0.08, 1333
AFLfast,pdftops,10,1626118772, 2, 9, 10, 0, 0, 0.00%, 3, 0, 1, 0.03, 1358
AFLfast,pdftops,10,1626118805, 3, 0, 10, 0, 0, 0.00%, 3, 0, 1, 0.07, 1382
AFLfast,pdftops,10,1626118815, 3, 1, 10, 0, 0, 0.00%, 3, 0, 1, 11.17, 1509
AFLfast,pdftops,10,1626118826, 3, 2, 10, 0, 0, 0.00%, 3, 0, 1, 14.32, 1631
AFLfast,pdftops,10,1626118831, 3, 3, 10, 0, 0, 0.00%, 3, 0, 1, 12.41, 1695
AFLfast,pdftops,10,1626118841, 3, 4, 10, 0, 0, 0.00%, 3, 0, 1, 8.82, 1773
AFLfast,pdftops,10,1626118851, 3, 5, 10, 0, 0, 0.00%, 3, 0, 1, 12.90, 1904
AFLfast,pdftops,10,1626118856, 3, 6, 10, 0, 0, 0.00%, 3, 0, 1, 16.68, 1994
AFLfast,pdftops,10,1626118867, 3, 7, 10, 0, 0, 0.00%, 3, 0, 1, 15.21, 2173
AFLfast,pdftops,10,1626118872, 3, 8, 10, 0, 0, 0.00%, 5, 0, 1, 13.67, 2240
