alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs
AFLfast,mp3gain,12,1623604162, 1, 0, 25, 25, 0, 0.00%, 0, 0, 1, 17.73, 200
AFLfast,mp3gain,12,1623604179, 1, 1, 25, 24, 0, 0.00%, 0, 0, 1, 0.37, 509
AFLfast,mp3gain,12,1623604189, 1, 2, 25, 23, 0, 0.00%, 0, 0, 1, 20.64, 654
AFLfast,mp3gain,12,1623604195, 1, 3, 25, 22, 0, 0.00%, 0, 0, 1, 19.55, 739
AFLfast,mp3gain,12,1623604200, 1, 4, 25, 21, 0, 0.00%, 0, 0, 1, 18.69, 825
AFLfast,mp3gain,12,1623604205, 1, 5, 25, 20, 0, 0.00%, 0, 0, 1, 0.72, 917
AFLfast,mp3gain,12,1623604211, 1, 6, 25, 19, 0, 0.00%, 0, 0, 1, 1.66, 1019
AFLfast,mp3gain,12,1623604217, 1, 7, 25, 18, 0, 0.00%, 0, 0, 1, 3.39, 1121
AFLfast,mp3gain,12,1623604223, 1, 8, 25, 17, 0, 0.00%, 0, 0, 1, 0.78, 1223
AFLfast,mp3gain,12,1623604234, 1, 9, 25, 16, 0, 0.00%, 0, 0, 1, 20.83, 1398
AFLfast,mp3gain,12,1623604239, 1, 10, 25, 15, 0, 0.00%, 0, 0, 1, 9.81, 1468
AFLfast,mp3gain,12,1623604255, 1, 11, 25, 14, 0, 0.00%, 0, 0, 1, 0.16, 1529
AFLfast,mp3gain,12,1623604276, 1, 12, 25, 13, 0, 0.00%, 0, 0, 1, 0.08, 1632
AFLfast,mp3gain,12,1623604286, 1, 13, 25, 12, 0, 0.00%, 0, 0, 1, 11.10, 1745
AFLfast,mp3gain,12,1623604296, 1, 14, 25, 11, 0, 0.00%, 0, 0, 1, 12.79, 1849
AFLfast,mp3gain,12,1623604307, 1, 15, 25, 10, 0, 0.00%, 0, 0, 1, 15.67, 1963
AFLfast,mp3gain,12,1623604312, 1, 16, 25, 9, 0, 0.00%, 0, 0, 1, 1.12, 2040
AFLfast,mp3gain,12,1623604322, 1, 17, 25, 8, 0, 0.00%, 0, 0, 1, 18.16, 2216
AFLfast,mp3gain,12,1623604327, 1, 18, 25, 7, 0, 0.00%, 0, 0, 1, 6.95, 2273
AFLfast,mp3gain,12,1623604333, 1, 19, 25, 6, 0, 0.00%, 0, 0, 1, 1.17, 2325
AFLfast,mp3gain,12,1623604343, 1, 20, 25, 5, 0, 0.00%, 0, 0, 1, 12.48, 2432
AFLfast,mp3gain,12,1623604348, 1, 21, 25, 4, 0, 0.00%, 0, 0, 1, 16.38, 2517
AFLfast,mp3gain,12,1623604359, 1, 22, 25, 3, 0, 0.00%, 0, 0, 1, 21.47, 2669
AFLfast,mp3gain,12,1623604364, 1, 23, 25, 2, 0, 0.00%, 0, 0, 1, 13.63, 2716
AFLfast,mp3gain,12,1623604369, 1, 24, 25, 1, 0, 0.00%, 0, 0, 1, 15.33, 2750
AFLfast,mp3gain,12,1623604379, 2, 0, 25, 0, 0, 0.00%, 0, 0, 1, 22.26, 2895
AFLfast,mp3gain,12,1623604384, 2, 2, 25, 0, 0, 0.00%, 0, 0, 1, 7.98, 2954
AFLfast,mp3gain,12,1623604389, 2, 5, 25, 0, 0, 0.00%, 0, 0, 1, 1.37, 3024
AFLfast,mp3gain,12,1623604395, 2, 8, 25, 0, 0, 0.00%, 0, 0, 1, 1.46, 3099
AFLfast,mp3gain,12,1623604400, 2, 10, 25, 0, 0, 0.00%, 0, 0, 1, 18.53, 3165
AFLfast,mp3gain,12,1623604447, 2, 11, 25, 0, 0, 0.00%, 0, 0, 1, 0.02, 3174
AFLfast,mp3gain,12,1623615115, 2, 12, 25, 0, 0, 0.00%, 0, 0, 1, 0.00, 3199
AFLfast,mp3gain,12,1623641622, 2, 13, 25, 0, 0, 0.00%, 0, 0, 1, 0.00, 3224
AFLfast,mp3gain,12,1623687570, 2, 14, 25, 0, 0, 0.00%, 0, 0, 1, 0.00, 3250
AFLfast,mp3gain,12,1623687575, 2, 15, 25, 0, 0, 0.00%, 0, 0, 1, 8.91, 3285
AFLfast,mp3gain,12,1623687580, 2, 16, 25, 0, 0, 0.00%, 0, 0, 1, 9.29, 3326
AFLfast,mp3gain,12,1623687585, 2, 18, 25, 0, 0, 0.00%, 0, 0, 1, 2.02, 3359
AFLfast,mp3gain,12,1623687590, 2, 19, 25, 0, 0, 0.00%, 1, 0, 1, 5.69, 3394
AFLfast,mp3gain,12,1623687595, 2, 20, 25, 0, 0, 0.00%, 1, 0, 1, 7.50, 3430
AFLfast,mp3gain,12,1623687601, 2, 22, 25, 0, 0, 0.00%, 1, 0, 1, 7.18, 3459
AFLfast,mp3gain,12,1623687606, 2, 23, 25, 0, 0, 0.00%, 1, 0, 1, 7.29, 3494
AFLfast,mp3gain,12,1623687612, 2, 24, 25, 0, 0, 0.00%, 1, 0, 1, 5.49, 3517
