alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,objdump,0,276, 0, 5, 6, 1, 1, 0.00%, 0, 0, 1, 3769.23, 49, 33
AFLfast,objdump,0,5394, 0, 5, 6, 1, 1, 0.00%, 0, 0, 1, 4.08, 70, 33
AFLfast,objdump,0,10467, 0, 5, 6, 1, 1, 0.00%, 0, 0, 1, 3.46, 84, 33
AFLfast,objdump,0,15867, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 3.02, 98, 33
AFLfast,objdump,0,21003, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 3.28, 114, 33
AFLfast,objdump,0,26480, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.97, 127, 33
AFLfast,objdump,0,31498, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.98, 142, 33
AFLfast,objdump,0,36821, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 3.04, 158, 33
AFLfast,objdump,0,41706, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 3.05, 173, 33
AFLfast,objdump,0,47054, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 3.22, 188, 33
AFLfast,objdump,0,52377, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.83, 199, 33
AFLfast,objdump,0,58018, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.59, 210, 33
AFLfast,objdump,0,63168, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.45, 220, 33
AFLfast,objdump,0,67887, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.33, 229, 33
AFLfast,objdump,0,73155, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.38, 240, 33
AFLfast,objdump,0,78302, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.20, 250, 33
AFLfast,objdump,0,83548, 0, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.09, 259, 33
AFLfast,objdump,0,88911, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.19, 270, 33
AFLfast,objdump,0,94307, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.17, 280, 33
AFLfast,objdump,0,100041, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.08, 290, 33
AFLfast,objdump,0,105051, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.23, 301, 33
AFLfast,objdump,0,110469, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.54, 314, 33
AFLfast,objdump,0,115808, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.13, 322, 33
AFLfast,objdump,0,121010, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.17, 332, 33
AFLfast,objdump,0,126085, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.14, 342, 33
AFLfast,objdump,0,131022, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.42, 355, 33
AFLfast,objdump,0,136067, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.76, 369, 33
AFLfast,objdump,0,141346, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.62, 381, 33
AFLfast,objdump,0,146492, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.52, 392, 33
AFLfast,objdump,0,151983, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.46, 404, 33
AFLfast,objdump,0,157062, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.41, 414, 33
AFLfast,objdump,0,162580, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.33, 425, 33
AFLfast,objdump,0,167811, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.12, 435, 33
AFLfast,objdump,0,172987, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.10, 445, 33
AFLfast,objdump,0,178476, 1, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.45, 459, 33
AFLfast,objdump,0,183616, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.78, 473, 33
AFLfast,objdump,0,188636, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.75, 486, 33
AFLfast,objdump,0,193734, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.92, 501, 33
AFLfast,objdump,0,199031, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.93, 515, 33
AFLfast,objdump,0,204075, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.79, 528, 33
AFLfast,objdump,0,209365, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.92, 543, 33
AFLfast,objdump,0,214766, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.47, 554, 33
AFLfast,objdump,0,220088, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.29, 564, 33
AFLfast,objdump,0,225218, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.28, 575, 33
AFLfast,objdump,0,230567, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.05, 584, 33
AFLfast,objdump,0,236007, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.19, 594, 33
AFLfast,objdump,0,241096, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.21, 605, 33
AFLfast,objdump,0,246023, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.18, 615, 33
AFLfast,objdump,0,251354, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 2.03, 624, 33
AFLfast,objdump,0,256652, 2, 5, 6, 0, 0, 0.00%, 0, 0, 1, 1.81, 632, 33
